state,agencyType,agencyName,quarter1,quarter2,quarter3,quarter4,population
,,Bibb County Board of Education,0,0,0,0,
,,Central State Hospital,,,,0,
,,Chatham County Board of Education,0,0,0,0,
,,Cherokee County Board of Education,0,0,0,0,
,,Cherokee County Marshal,0,0,0,0,
,,Cobb County Board of Education,0,0,0,0,
,,Decatur County Schools,0,0,0,0,
,,DeKalb County School System,0,0,0,,
,,"Department of Natural Resources, Social Circle",0,,,,
,,Dougherty County Board of Education,0,0,0,0,
,,Fayette County Marshal,0,0,0,0,
,,Fulton County Marshal,0,0,0,0,
,,Fulton County School System,0,0,0,0,
,,"Georgia Department of Transportation, Office of Investigations",0,0,0,0,
,,Georgia Forestry Commission,0,0,0,0,
,,Georgia Public Safety Training Center,0,0,0,0,
,,Georgia World Congress,0,0,0,0,
,,Glynn County School System,0,0,0,0,
,,Gwinnett County Public Schools,0,0,0,0,
,,Habersham County Public Schools,0,0,0,0,
,,Hartsfield-Jackson Atlanta International Airport,0,0,0,0,
,,Metropolitan Atlanta Rapid Transit Authority,0,0,0,0,
,,Muscogee City Marshal,0,0,0,0,
,,"Ports Authority, Savannah",0,0,0,0,
,,Richmond County Marshal,0,0,0,0,
,,"State Board of Workers Compensation, Fraud Investigation Division",0,0,0,0,
,,Stone Mountain Park,0,0,0,0,
,,Twiggs County Board of Education,0,,,,
,,Washington County Board of Education,0,0,0,0,
Idaho,Cities,Aberdeen,0,0,0,0,"2,016"
,,American Falls,0,0,0,0,"4,506"
,,Bellevue,0,0,0,0,"2,312"
,,Blackfoot,0,0,0,0,"12,031"
,,Bonners Ferry,0,0,0,0,"2,571"
,,Buhl,0,0,0,0,"4,168"
,,Caldwell,0,0,0,0,"46,748"
,,Cascade,0,0,0,0,949
,,Challis,0,0,0,0,"1,093"
,,Chubbuck,0,0,0,0,"14,076"
,,Cottonwood,0,0,0,0,910
,,Emmett,0,0,0,0,"6,629"
,,Filer,0,0,0,0,"2,536"
,,Fruitland,0,0,0,0,"4,736"
,,Garden City,0,0,0,0,"11,093"
,,Gooding,0,0,0,0,"3,606"
,,Grangeville,0,0,0,0,"3,176"
,,Hagerman,0,0,0,0,882
,,Heyburn,0,0,0,0,"3,123"
,,Homedale,0,0,0,0,"2,662"
,,Idaho Falls,0,0,0,0,"57,512"
,,Jerome,0,0,0,0,"11,010"
,,Kamiah,0,0,0,0,"1,309"
,,Kellogg,0,0,0,0,"2,143"
,,Ketchum,0,0,0,0,"2,719"
,,Kimberly,0,0,0,0,"3,300"
,,Lewiston,0,0,0,0,"32,247"
,,Meridian,0,0,0,0,"75,922"
,,Montpelier,0,0,0,0,"2,626"
,,Moscow,0,0,0,0,"24,063"
,,Mountain Home,0,0,0,0,"14,363"
,,Orofino,0,0,0,0,"3,177"
,,Osburn,0,0,0,0,"1,572"
,,Parma,0,0,0,0,"2,005"
,,Payette,0,0,0,0,"7,515"
,,Pinehurst,0,0,0,0,"1,637"
,,Pocatello,0,0,0,0,"54,855"
,,Ponderay,0,0,0,0,"1,150"
,,Preston,0,0,0,0,"5,262"
,,Priest River,0,0,0,0,"1,770"
,,Rigby,0,0,0,0,"3,989"
,,Rupert,0,0,0,0,"5,615"
,,Salmon,0,0,0,0,"3,146"
,,Sandpoint,0,0,0,0,"7,446"
,,Shelley,0,0,0,0,"4,458"
,,Soda Springs,0,0,0,0,"3,092"
,,Spirit Lake,0,0,0,0,"1,967"
,,St. Anthony,0,0,0,0,"3,581"
,,St. Maries,0,0,0,0,"2,429"
,,Sun Valley,0,0,0,0,"1,422"
,,Weiser,0,0,0,0,"5,568"
,,Wendell,0,0,0,0,"2,813"
,,Wilder,0,0,0,0,"1,550"
,Metropolitan Counties,Ada,0,0,0,0,
,,Bannock,0,0,0,0,
,,Boise,0,0,0,0,
,,Bonneville,0,0,0,0,
,,Canyon,0,0,0,0,
,,Franklin,0,0,0,0,
,,Gem,0,0,0,0,
,,Jefferson,0,0,0,0,
,,Nez Perce,0,0,0,0,
,,Owyhee,0,0,0,0,
,,Power,0,0,0,0,
,Nonmetropolitan Counties,Adams,0,0,,,
,,Bear Lake,0,0,0,0,
,,Benewah,0,0,0,0,
,,Bingham,0,0,0,0,
,,Blaine,0,0,0,0,
,,Bonner,0,0,0,0,
,,Boundary,0,0,0,0,
,,Butte,0,0,0,0,
,,Camas,0,0,0,0,
,,Caribou,0,0,0,0,
,,Cassia,0,0,0,0,
,,Clark,0,0,0,0,
,,Clearwater,0,0,0,0,
,,Custer,0,0,0,0,
,,Elmore,0,0,0,0,
,,Fremont,0,0,0,0,
,,Gooding,0,0,0,0,
,,Idaho,0,0,0,0,
,,Jerome,0,0,0,0,
,,Latah,0,0,0,0,
,,Lemhi,0,0,0,0,
,,Lewis,0,0,0,0,
,,Lincoln,0,0,0,0,
,,Madison,0,0,0,0,
,,Minidoka,0,0,0,0,
,,Oneida,0,0,0,0,
,,Payette,0,0,0,0,
,,Twin Falls,0,0,0,0,
,,Valley,0,0,0,0,
,,Washington,0,0,0,0,
,State Police Agencies,Idaho State Police,0,0,0,0,
Illinois,Cities,Abingdon,0,,,,"3,329"
,,Albion,0,,,,"1,994"
,,Alsip,0,0,0,0,"19,335"
,,Altamont,0,0,0,0,"2,326"
,,Amboy,0,0,0,0,"2,508"
,,Anna,0,0,0,0,"4,455"
,,Antioch,0,0,0,0,"14,473"
,,Arcola,0,0,0,0,"2,925"
,,Armington,0,0,0,0,344
,,Arthur,0,0,0,0,"2,295"
,,Ashland,0,0,0,0,"1,337"
,,Ashton,0,0,0,0,975
,,Atlanta,0,0,0,0,"1,697"
,,Atwood,0,,,,"1,228"
,,Aviston,0,0,0,0,"1,951"
,,Bannockburn,0,0,0,0,"1,588"
,,Barrington,,,0,,"10,358"
,,Bartlett,0,0,0,0,"41,332"
,,Batavia,0,0,0,0,"26,123"
,,Beardstown,,,,0,"6,141"
,,Beckemeyer,0,,,,"1,043"
,,Belgium,0,0,0,0,405
,,Belvidere,0,0,0,0,"25,662"
,,Benld,0,0,,,"1,561"
,,Benton,0,0,0,0,"7,108"
,,Berkeley,0,0,0,0,"5,225"
,,Berwyn,0,,,,"56,828"
,,Bethalto,0,0,0,0,"9,550"
,,Bethany,0,0,0,0,"1,356"
,,Blandinsville,0,0,0,0,653
,,Bloomingdale,0,0,0,0,"22,084"
,,Blue Mound,,0,,,"1,161"
,,Bolingbrook,0,0,,,"73,587"
,,Bourbonnais,0,0,0,0,"18,687"
,,Bradford,0,0,0,,770
,,Bradley,0,0,0,0,"15,943"
,,Braidwood,0,0,0,0,"6,210"
,,Breese,0,0,0,0,"4,455"
,,Bridgeview,0,0,0,0,"16,496"
,,Broadview,0,0,0,,"7,956"
,,Buda,0,0,0,0,540
,,Buffalo Grove,0,0,0,0,"41,621"
,,Buffalo-Mechanicsburg,0,,,,"1,097"
,,Burbank,0,0,0,0,"29,012"
,,Burr Ridge,0,0,0,0,"10,591"
,,Byron,0,0,0,0,"3,764"
,,Cahokia,0,0,0,0,"15,287"
,,Calumet Park,0,0,0,0,"7,859"
,,Cambridge,0,0,0,0,"2,167"
,,Campton Hills,0,0,0,0,"11,165"
,,Canton,0,0,0,0,"14,748"
,,Carlinville,0,0,0,0,"5,935"
,,Carpentersville,0,0,0,0,"37,804"
,,Carrollton,0,0,0,0,"2,491"
,,Carterville,0,0,0,0,"5,513"
,,Carthage,0,0,0,0,"2,613"
,,Cary,,,0,0,"18,326"
,,Casey,0,0,,,"2,777"
,,Catlin,0,0,0,0,"2,046"
,,Central City,0,0,0,0,"1,176"
,,Cerro Gordo,0,,,,"1,407"
,,Chatham,0,0,0,0,"11,535"
,,Chebanse,0,0,0,0,"1,065"
,,Chenoa,0,0,0,0,"3,226"
,,Cherry Valley,0,0,0,0,"3,172"
,,Chester,0,0,0,0,"8,612"
,,Chicago Heights,0,0,,,"30,367"
,,Chicago Ridge,0,0,0,0,"14,348"
,,Chillicothe,,,0,0,"6,115"
,,Chrisman,0,0,0,0,"1,347"
,,Cicero,0,0,0,0,"84,144"
,,Clarendon Hills,0,0,0,,"8,452"
,,Clayton,0,0,,,711
,,Coal Valley,0,0,0,0,"3,754"
,,Cobden,0,0,0,0,"1,160"
,,Colchester,0,0,0,0,"1,405"
,,Columbia,0,0,0,0,"9,736"
,,Cortland,0,0,0,0,"4,283"
,,Country Club Hills,0,0,0,0,"16,591"
,,Countryside,0,0,0,0,"5,913"
,,Cowden,0,0,0,0,631
,,Crete,0,0,0,0,"8,284"
,,Darien,0,0,0,0,"22,152"
,,Davis,0,0,0,0,679
,,Deer Creek-Goodfield,,0,0,0,"1,569"
,,Deerfield,0,0,0,0,"18,280"
,,Deer Park,0,0,0,0,"3,210"
,,Delavan,0,0,0,0,"1,694"
,,De Pue,0,0,0,0,"1,844"
,,De Soto,0,0,0,0,"1,595"
,,Divernon,0,0,0,0,"1,176"
,,Dixmoor,0,0,0,0,"3,655"
,,Dixon,0,0,0,0,"15,780"
,,Dolton,0,0,0,0,"23,223"
,,Donnellson,0,0,0,0,211
,,Downers Grove,0,0,0,0,"47,977"
,,Dunfermline,,0,0,,301
,,Dupo,0,0,0,0,"4,150"
,,Du Quoin,0,0,0,0,"6,127"
,,Dwight,0,,,,"4,273"
,,East Dubuque,0,0,0,0,"1,709"
,,East Dundee,0,0,,,"2,869"
,,East Hazel Crest,0,,,,"1,548"
,,East Moline,,0,0,0,"21,366"
,,Easton,0,0,0,0,322
,,Edinburg,0,0,0,0,"1,081"
,,Edwardsville,0,0,0,0,"24,366"
,,Effingham,0,0,0,0,"12,365"
,,Eldorado,0,0,,,"4,134"
,,Elizabeth,0,0,0,0,763
,,Elk Grove Village,0,0,0,0,"33,227"
,,Erie,0,0,0,0,"1,607"
,,Essex,0,0,0,0,804
,,Eureka,0,0,0,0,"5,311"
,,Evergreen Park,0,0,0,0,"19,912"
,,Fairfield,0,0,0,0,"5,170"
,,Fairmont City,0,0,0,0,"2,643"
,,Fairmount,0,0,0,0,644
,,Fairview,0,0,,,524
,,Fairview Heights,0,0,,,"17,129"
,,Farmington,0,0,0,0,"2,455"
,,Fisher,,,0,0,"1,887"
,,Fithian,0,0,0,0,486
,,Flora,0,0,0,0,"5,085"
,,Forest Park,0,0,0,0,"14,210"
,,Fox Lake,0,0,0,0,"10,611"
,,Fox River Grove,0,0,,,"4,869"
,,Franklin Grove,0,,,,"1,024"
,,Franklin Park,0,0,0,0,"18,388"
,,Fulton,0,0,0,0,"3,491"
,,Galena,0,0,0,0,"3,439"
,,Galesburg,0,0,0,0,"32,292"
,,Geneseo,0,0,0,0,"6,606"
,,Geneva,0,0,0,0,"21,560"
,,Genoa,0,0,0,0,"5,209"
,,Georgetown,0,0,0,0,"3,484"
,,Germantown,0,0,0,0,"1,273"
,,Gibson City,0,,,,"3,417"
,,Gifford,0,0,0,0,978
,,Gillespie,0,0,0,,"3,329"
,,Girard,0,0,0,0,"2,109"
,,Glencoe,0,0,0,0,"8,749"
,,Glendale Heights,0,0,0,0,"34,311"
,,Glen Ellyn,0,0,0,0,"27,533"
,,Glenview,0,0,0,0,"44,827"
,,Glenwood,0,0,0,0,"8,996"
,,Godfrey,0,0,0,0,"18,036"
,,Goreville,0,0,,,"1,052"
,,Grafton,0,0,0,0,676
,,Grand Ridge,0,0,,,562
,,Grand Tower,0,,,,607
,,Grandview,0,0,0,0,"1,445"
,,Granite City,0,0,0,0,"29,939"
,,Grantfork,0,0,0,0,338
,,Grant Park,,0,0,0,"1,335"
,,Grayslake,0,0,0,,"21,020"
,,Grayville,0,0,0,,"1,671"
,,Greenfield,0,0,0,0,"1,074"
,,Greenville,0,0,0,0,"7,021"
,,Gurnee,0,0,0,0,"31,389"
,,Hanover,0,0,0,0,847
,,Hanover Park,0,0,0,0,"38,087"
,,Hardin,0,,,,970
,,Hartford,0,0,0,0,"1,433"
,,Harvard,0,0,0,0,"9,475"
,,Harvel,0,0,0,0,224
,,Havana,0,,0,,"3,311"
,,Hawthorn Woods,0,0,0,0,"7,686"
,,Hazel Crest,0,0,0,,"14,142"
,,Henning,0,0,0,0,252
,,Herrin,0,0,0,0,"12,539"
,,Herscher,0,0,0,0,"1,596"
,,Hickory Hills,0,0,0,0,"14,091"
,,Highland,0,0,0,0,"9,949"
,,Highland Park,0,0,0,0,"29,853"
,,Hillsboro,0,0,0,0,"6,226"
,,Hillside,0,0,0,0,"8,182"
,,Hinckley,0,0,0,0,"2,076"
,,Hinsdale,0,0,0,0,"16,867"
,,Hodgkins,0,0,0,0,"1,903"
,,Holiday Hills,0,0,0,0,612
,,Homer,0,0,0,0,"1,197"
,,Hometown,0,,,,"4,362"
,,Homewood,0,0,0,0,"19,381"
,,Hopedale,0,0,0,0,868
,,Indianola,0,0,0,0,277
,,Inverness,0,0,0,0,"7,421"
,,Irving,0,0,0,0,496
,,Irvington,0,0,0,0,661
,,Itasca,0,0,0,0,"8,675"
,,Jacksonville,0,0,0,0,"19,505"
,,Jerome,0,0,0,0,"1,661"
,,Jerseyville,0,0,0,0,"8,490"
,,Johnsburg,0,0,0,0,"6,356"
,,Jonesboro,0,0,0,0,"1,826"
,,Kenilworth,0,0,0,0,"2,521"
,,Kewanee,0,0,0,0,"12,955"
,,Kildeer,0,0,0,0,"3,980"
,,Kingston,0,0,0,0,"1,168"
,,Knoxville,0,,0,0,"2,920"
,,La Grange Park,0,0,0,0,"13,620"
,,Lake Bluff,0,0,0,0,"5,739"
,,Lakewood,0,0,0,0,"3,822"
,,Lake Zurich,0,0,0,0,"19,690"
,,Lansing,0,0,0,0,"28,416"
,,La Salle,0,0,0,0,"9,638"
,,Lawrenceville,0,0,0,0,"4,361"
,,Lebanon,0,0,0,0,"4,431"
,,Leland Grove,0,0,0,0,"1,508"
,,Lemont,0,0,0,0,"16,048"
,,Lenzburg,0,0,0,0,523
,,Le Roy,,0,,,"3,571"
,,Lexington,,,,0,"2,066"
,,Lincoln,0,0,0,0,"14,548"
,,Lincolnwood,0,,,,"12,628"
,,Lindenhurst,0,0,0,0,"14,506"
,,Litchfield,0,0,,0,"6,960"
,,Lockport,0,0,0,0,"24,914"
,,London Mills,0,,,,393
,,Lovington,0,0,0,0,"1,133"
,,Macomb,0,0,0,0,"19,346"
,,Manhattan,0,0,0,0,"7,072"
,,Maple Park,0,0,0,0,"1,314"
,,Marengo,0,0,0,0,"7,671"
,,Marissa,0,0,0,0,"1,985"
,,Maroa,0,0,0,0,"1,806"
,,Marquette Heights,0,0,0,0,"2,833"
,,Martinsville,0,0,0,0,"1,171"
,,Mascoutah,0,0,0,0,"7,506"
,,Mason City,0,0,0,0,"2,350"
,,Matteson,0,0,0,0,"19,066"
,,Maywood,0,0,0,0,"24,163"
,,McCullom Lake,0,0,0,0,"1,052"
,,McHenry,0,0,0,0,"27,073"
,,McLean,0,0,0,0,832
,,Melrose Park,0,0,0,0,"25,487"
,,Mendota,0,0,0,0,"7,394"
,,Meredosia,0,0,0,0,"1,047"
,,Merrionette Park,0,0,0,0,"1,906"
,,Metamora,0,,,0,"3,647"
,,Metropolis,0,0,0,0,"6,557"
,,Midlothian,0,0,0,0,"14,864"
,,Milan,0,0,0,0,"5,114"
,,Milledgeville,0,0,0,0,"1,035"
,,Minonk,0,0,0,0,"2,084"
,,Minooka,0,0,0,0,"10,957"
,,Momence,0,0,0,0,"3,320"
,,Monmouth,0,0,0,0,"9,472"
,,Monticello,0,0,0,0,"5,565"
,,Morris,0,0,0,0,"13,677"
,,Morrison,0,0,0,0,"4,201"
,,Morton,0,0,0,0,"16,316"
,,Mount Carmel,0,0,0,0,"7,306"
,,Mount Carroll,0,0,0,0,"1,722"
,,Mount Morris,0,0,0,,"3,007"
,,Mount Prospect,0,0,0,0,"54,330"
,,Mount Pulaski,0,0,0,0,"1,571"
,,Mount Sterling,0,0,0,0,"2,031"
,,Mount Zion,0,0,0,0,"5,851"
,,Moweaqua,0,0,0,0,"1,837"
,,Mundelein,0,0,0,0,"31,158"
,,Nashville,0,0,0,0,"3,268"
,,Nauvoo,0,0,0,0,"1,152"
,,New Athens,0,,,,"2,060"
,,New Berlin,0,0,,,"1,350"
,,Niles,0,0,0,0,"29,893"
,,Nokomis,0,0,0,0,"2,263"
,,Norridge,0,0,0,0,"14,616"
,,North Aurora,0,0,0,0,"16,810"
,,Northbrook,0,0,0,0,"33,270"
,,Northfield,0,0,0,0,"5,436"
,,Northlake,0,0,0,0,"12,360"
,,North Riverside,0,0,0,0,"6,692"
,,Norwood,0,0,0,0,479
,,Oak Brook,0,,,,"7,907"
,,Oakbrook Terrace,0,0,0,0,"2,140"
,,Oak Forest,0,0,0,0,"28,046"
,,Oak Lawn,0,0,0,0,"56,861"
,,Oak Park,0,,,,"52,034"
,,Oakwood,0,0,0,0,"1,600"
,,Oakwood Hills,0,0,0,0,"2,089"
,,Oblong,0,0,0,0,"1,470"
,,O'Fallon,0,0,0,0,"28,366"
,,Ogden,0,,,,812
,,Oglesby,0,0,,0,"3,802"
,,Okawville,0,0,0,0,"1,438"
,,Old Shawneetown,0,0,0,0,194
,,Olympia Fields,,0,0,0,"5,003"
,,Orion,0,0,0,0,"1,867"
,,Orland Park,0,0,0,0,"56,938"
,,Oswego,0,0,0,0,"30,446"
,,Ottawa,0,0,0,0,"18,824"
,,Palatine,0,0,0,0,"68,763"
,,Palestine,0,0,0,0,"1,373"
,,Palmyra,0,,0,0,700
,,Palos Hills,0,0,0,0,"17,537"
,,Palos Park,0,0,0,0,"4,862"
,,Pana,0,0,0,0,"5,865"
,,Paris,0,0,0,0,"8,864"
,,Park City,0,0,0,0,"7,593"
,,Park Forest,0,0,0,0,"22,041"
,,Park Ridge,0,0,0,0,"37,593"
,,Pawnee,0,0,0,0,"2,747"
,,Paxton,0,0,0,0,"4,486"
,,Peoria,0,0,0,0,"115,353"
,,Peotone,0,0,0,0,"4,154"
,,Peru,0,0,0,0,"10,326"
,,Plano,0,0,0,0,"10,889"
,,Pleasant Hill,0,0,0,0,969
,,Pleasant Plains,,0,0,0,804
,,Polo,0,0,0,,"2,362"
,,Pontiac,0,0,0,0,"11,967"
,,Pontoon Beach,0,0,,,"5,854"
,,Posen,0,0,0,0,"6,005"
,,Potomac,0,0,0,0,752
,,Prairie du Rocher,0,0,0,0,606
,,Prairie Grove,0,0,0,0,"1,910"
,,Quincy,0,0,0,0,"40,755"
,,Ramsey,0,,,,"1,040"
,,Rankin,0,0,0,0,563
,,Rantoul,0,0,0,0,"12,980"
,,Raymond,0,0,0,0,"1,009"
,,Red Bud,0,0,0,0,"3,709"
,,Richmond,0,0,0,0,"1,880"
,,Richton Park,0,0,0,0,"13,687"
,,Ridge Farm,0,0,0,0,885
,,Ridgway,,,,0,872
,,River Forest,0,0,0,0,"11,206"
,,River Grove,0,0,0,0,"10,258"
,,Riverton,0,0,0,0,"3,465"
,,Riverwoods,0,0,0,0,"3,671"
,,Robinson,0,0,0,0,"7,736"
,,Rochester,0,0,0,0,"3,700"
,,Rockdale,0,0,0,0,"1,982"
,,Rock Island,0,0,0,0,"39,135"
,,Rockton,0,0,0,0,"7,708"
,,Roodhouse,0,0,0,0,"1,819"
,,Roscoe,0,0,0,0,"10,817"
,,Rosemont,0,0,0,0,"4,215"
,,Round Lake,0,0,0,0,"18,344"
,,Round Lake Heights,0,0,0,0,"2,684"
,,Round Lake Park,0,0,0,0,"7,528"
,,Ruma,0,0,0,0,318
,,Rushville,0,0,0,0,"3,202"
,,Salem,0,0,0,0,"7,508"
,,Sandwich,0,0,0,0,"7,443"
,,Sauget,0,,,,159
,,Savanna,0,0,0,0,"3,071"
,,Schaumburg,0,0,0,0,"74,450"
,,Schiller Park,0,0,0,0,"11,829"
,,Seneca,0,0,0,0,"2,378"
,,Sesser,0,,,,"1,937"
,,Shawneetown,0,0,0,0,"1,243"
,,Sheridan,0,0,0,0,"2,143"
,,Sherman,0,0,0,0,"4,160"
,,Shiloh,0,0,0,0,"12,689"
,,Shorewood,0,0,0,0,"15,662"
,,Sidell,0,0,0,0,619
,,Silvis,0,0,0,0,"7,502"
,,Smithton,0,0,0,0,"3,704"
,,Somonauk,0,0,0,0,"1,899"
,,Sorento,0,0,0,0,499
,,South Barrington,0,0,0,0,"4,579"
,,South Beloit,0,0,0,0,"7,916"
,,South Elgin,0,0,0,0,"22,051"
,,Southern View,0,0,0,0,"1,647"
,,South Holland,0,0,0,0,"22,096"
,,South Jacksonville,0,,,,"3,341"
,,South Pekin,0,,,,"1,149"
,,Spring Grove,0,0,0,0,"5,795"
,,St. Anne,0,0,0,0,"1,261"
,,St. Charles,0,0,0,0,"33,073"
,,Steger,0,0,0,0,"9,599"
,,St. Elmo,0,0,0,0,"1,430"
,,Sterling,0,0,0,0,"15,416"
,,Stickney,0,,,,"6,806"
,,Stockton,0,0,0,0,"1,868"
,,Stone Park,0,0,0,0,"4,961"
,,Stonington,0,0,0,0,935
,,Streator,0,0,0,0,"13,751"
,,Stronghurst,0,0,0,0,886
,,Summit,0,0,0,0,"11,087"
,,Sumner,0,0,0,0,"3,184"
,,Sycamore,0,0,0,0,"17,572"
,,Thomasboro,0,0,0,0,"1,129"
,,Thornton,0,0,0,0,"2,345"
,,Tilton,0,0,0,0,"2,732"
,,Tinley Park,0,0,0,0,"56,874"
,,Tower Lakes,0,0,0,0,"1,287"
,,Trenton,0,0,0,0,"2,723"
,,Tuscola,0,0,0,0,"4,493"
,,Valmeyer,0,0,0,0,"1,267"
,,Vandalia,0,0,0,0,"7,063"
,,Vermont,0,0,0,0,669
,,Vernon Hills,0,0,0,0,"25,189"
,,Vienna,0,0,0,0,"1,438"
,,Villa Park,0,0,0,0,"21,970"
,,Warrensburg,0,0,0,0,"1,214"
,,Washington Park,0,0,0,0,"4,209"
,,Watseka,0,0,0,0,"5,271"
,,Wayne,,0,0,0,"2,438"
,,Wayne City,0,0,0,0,"1,035"
,,Westchester,0,0,0,0,"16,768"
,,West Chicago,0,,,,"27,168"
,,West Dundee,0,0,0,0,"7,353"
,,Western Springs,0,0,0,0,"13,014"
,,Westmont,0,0,0,0,"24,759"
,,West Salem,0,0,0,0,900
,,Westville,0,0,0,0,"3,212"
,,Wheaton,0,0,0,0,"53,053"
,,Wheeling,0,0,0,0,"37,761"
,,White Hall,0,0,0,0,"2,528"
,,Willowbrook,0,0,0,0,"8,566"
,,Wilmette,0,0,0,0,"27,169"
,,Winfield,0,0,0,0,"9,107"
,,Winnebago,0,0,0,0,"3,110"
,,Winnetka,0,0,0,0,"12,224"
,,Winthrop Harbor,0,0,0,0,"6,762"
,,Witt,0,0,0,0,906
,,Wonder Lake,0,0,0,0,"4,038"
,,Wood River,0,0,0,0,"10,689"
,,Woodstock,0,0,0,0,"24,845"
,,Worth,0,0,0,0,"10,821"
,,Yorkville,0,0,0,0,"16,972"
,,Zion,0,0,0,0,"24,486"
,Universities and Colleges,Chicago State University,0,0,0,0,"7,354"
,,College of Lake County,0,0,0,,"18,091"
,,Elgin Community College,0,0,0,0,"12,214"
,,Illinois State University,0,0,0,0,"21,134"
,,John A. Logan College,0,0,0,0,"7,431"
,,Lake Land College,0,0,0,0,"8,234"
,,Loyola University,0,0,0,0,"15,951"
,,Moraine Valley Community College,0,0,0,0,"17,387"
,,Morton College,0,0,0,0,"5,459"
,,Northern Illinois University,0,0,0,0,"23,850"
,,Parkland College,0,0,0,0,"9,715"
,,Southern Illinois University:,,,,,
,,Carbondale,0,0,0,0,"20,037"
,,Edwardsville,0,0,0,0,"14,133"
,,South Suburban College,,,,0,"7,161"
,,Southwestern Illinois College,0,0,0,0,"13,221"
,,"University of Illinois, Springfield",0,0,0,0,"5,174"
,Metropolitan Counties,Alexander,0,0,0,0,
,,Bond,0,0,0,0,
,,Boone,0,0,0,0,
,,Champaign,0,0,0,0,
,,Clinton,0,0,0,0,
,,Cook,0,0,0,0,
,,De Kalb,,0,0,0,
,,Du Page,0,0,0,0,
,,Ford,0,0,0,0,
,,Grundy,0,0,0,0,
,,Henry,0,0,0,0,
,,Macoupin,0,0,0,0,
,,Madison,0,0,0,0,
,,McLean,0,0,0,0,
,,Mercer,0,0,0,0,
,,Piatt,0,0,0,0,
,,Rock Island,0,0,0,0,
,,Sangamon,0,0,0,0,
,,Stark,0,0,0,0,
,,Vermilion,0,0,0,0,
,,Will,0,,,,
,,Woodford,0,0,0,0,
,Nonmetropolitan Counties,Brown,0,0,0,0,
,,Bureau,0,0,0,0,
,,Carroll,0,,0,0,
,,Christian,0,0,,0,
,,Clark,0,0,0,,
,,Clay,0,0,0,0,
,,Coles,0,0,0,0,
,,De Witt,0,0,0,0,
,,Douglas,0,0,0,0,
,,Edgar,0,0,0,0,
,,Effingham,0,0,0,0,
,,Fayette,0,0,0,0,
,,Franklin,0,0,0,0,
,,Gallatin,0,0,0,0,
,,Greene,0,0,0,0,
,,Hamilton,0,0,0,0,
,,Hardin,0,0,0,0,
,,Henderson,0,0,0,,
,,Iroquois,0,0,0,0,
,,Jackson,0,0,0,0,
,,Jasper,0,0,0,0,
,,Jefferson,0,0,0,0,
,,Jo Daviess,0,0,0,0,
,,Lawrence,0,0,0,,
,,Livingston,0,0,0,0,
,,Logan,0,0,0,,
,,Mason,0,0,0,0,
,,Massac,0,0,0,0,
,,McDonough,,,,0,
,,Moultrie,0,0,0,0,
,,Ogle,0,0,0,0,
,,Perry,0,0,0,0,
,,Pope,0,0,0,0,
,,Randolph,,0,0,,
,,Richland,0,0,,,
,,Saline,0,0,0,0,
,,Schuyler,0,0,0,0,
,,Scott,0,0,0,0,
,,Shelby,0,0,0,0,
,,Stephenson,0,0,0,0,
,,Union,0,0,0,0,
,,Wabash,0,0,0,0,
,,Warren,0,0,0,0,
,,Wayne,0,0,0,0,
,,Whiteside,0,0,0,0,
,,Williamson,0,0,0,0,
,Other Agencies,Canton Park District,0,0,0,0,
,,Capitol Airport Authority,0,0,0,0,
,,Cook County Forest Preserve,0,0,0,0,
,,Crystal Lake Park District,0,0,0,0,
,,Du Page County Forest Preserve,0,0,0,0,
,,Fon du Lac Park District,0,0,0,0,
,,Fox Valley Park District,0,0,,,
,,Illinois Commerce Commission,0,0,0,0,
,,Lake County Forest Preserve,0,,,,
,,McHenry County Conservation District,0,0,0,0,
,,Naperville Park District,0,0,0,0,
,,Oak Forest Hospital,0,0,0,0,
,,Rockford Metro Centre,0,0,0,0,
,,Rockford Park District,0,0,0,0,
,,Secretary of State Police,0,0,0,0,
Indiana,Cities,Alexandria,0,0,0,,"5,171"
,,Auburn,0,0,0,0,"12,796"
,,Aurora,0,0,0,0,"3,769"
,,Austin,,0,,,"4,317"
,,Avon,0,0,0,0,"12,510"
,,Beech Grove,0,0,0,0,"14,264"
,,Boonville,0,0,0,0,"6,278"
,,Bremen,0,0,0,0,"4,611"
,,Brownsburg,0,0,0,0,"21,394"
,,Burns Harbor,0,0,0,0,"1,162"
,,Carmel,0,0,0,0,"79,596"
,,Cedar Lake,0,0,0,0,"11,619"
,,Charlestown,0,0,0,0,"7,624"
,,Chesterfield,0,0,0,,"2,560"
,,Clarksville,0,0,,0,"21,835"
,,Clinton,,,0,,"4,918"
,,Columbia City,0,0,0,0,"8,795"
,,Columbus,0,0,0,,"44,286"
,,Corydon,0,0,0,0,"3,138"
,,Crawfordsville,0,0,0,0,"15,996"
,,Crown Point,,,,0,"27,457"
,,Culver,0,0,0,0,"1,360"
,,Danville,0,0,,,"9,047"
,,Decatur,0,0,0,0,"9,453"
,,Delphi,0,0,0,0,"2,908"
,,Dyer,,0,,0,"16,474"
,,East Chicago,0,0,0,0,"29,850"
,,Edinburgh,0,0,0,0,"4,503"
,,Ellettsville,0,0,0,0,"6,411"
,,Elwood,0,0,0,0,"8,658"
,,Fairmount,0,0,0,0,"2,969"
,,Fishers,0,0,0,0,"77,186"
