state,agencyType,agencyName,quarter1,quarter2,quarter3,quarter4,population
,Metropolitan Counties,,,,,,
,,Sagadahoc,0,2,0,0,
,State Police Agencies,,,,,,
,,State Police: Franklin County,0,0,0,1,
Maryland,Total,,,,,,
,Cities,,,,,,
,,Baltimore,2,0,2,,"621,252"
,,Bowie,1,0,0,0,"58,304"
,,Frederick,1,0,0,0,"69,162"
,,Greenbelt,0,0,2,1,"24,385"
,,Laurel,0,0,4,0,"26,406"
,Universities and Colleges,,,,,,
,,Towson University,1,0,0,0,"22,285"
,Metropolitan Counties,,,,,,
,,Baltimore County Police Department,1,0,1,0,
,,Frederick,0,2,0,0,
,,Harford,1,0,0,0,
,,Montgomery County Police Department3,5,6,2,7,
,State Police Agencies,,,,,,
,,State Police: Carroll County,0,0,2,0,
Massachusetts,Total,,,,,,
,Cities,,,,,,
,,Acton3,4,2,2,1,"23,573"
,,Agawam,0,0,2,0,"28,853"
,,Amesbury,0,1,0,1,"16,922"
,,Andover,0,2,0,0,"35,562"
,,Arlington,0,2,0,3,"44,873"
,,Attleboro,0,1,1,0,"44,079"
,,Barnstable,1,0,0,0,"44,392"
,,Bedford,0,0,1,0,"14,435"
,,Bellingham,1,0,0,0,"16,879"
,,Belmont,0,1,0,0,"25,692"
,,Beverly,0,0,0,1,"41,281"
,,Billerica,0,0,1,0,"42,762"
,,Boston3,28,40,40,31,"665,258"
,,Braintree,0,1,2,0,"37,772"
,,Brockton,0,0,0,1,"95,049"
,,Cambridge,3,7,4,5,"110,953"
,,Chicopee,0,1,2,0,"55,926"
,,Cohasset,1,0,0,0,"8,550"
,,Danvers3,0,3,1,1,"27,708"
,,Dracut,0,0,0,1,"31,486"
,,Easthampton,0,0,1,0,"16,033"
,,Everett,1,0,0,1,"44,898"
,,Falmouth,0,0,1,0,"31,666"
,,Granby,0,0,1,0,"6,357"
,,Haverhill,0,2,2,1,"62,895"
,,Hingham,0,0,1,1,"23,165"
,,Lowell,0,1,0,1,"110,819"
,,Ludlow,0,0,1,0,"21,510"
,,Lynn,1,7,9,2,"92,584"
,,Malden,2,1,3,2,"61,211"
,,Mansfield,0,2,1,0,"23,705"
,,Marblehead,0,0,1,0,"20,616"
,,Medford,1,3,4,1,"57,742"
,,Mendon,0,0,0,1,"5,991"
,,Methuen,0,1,1,0,"49,579"
,,Middleboro3,0,0,0,2,"24,357"
,,Milford,0,1,0,0,"28,553"
,,Milton,0,0,2,0,"27,449"
,,Montague,1,0,0,0,"8,300"
,,Nahant,0,1,0,0,"3,496"
,,Natick,1,0,0,0,"36,184"
,,Newton3,1,4,3,3,"89,053"
,,Northampton3,0,1,0,1,"28,534"
,,North Attleboro,0,0,0,1,"28,965"
,,Northbridge,0,0,1,0,"16,587"
,,Northfield,0,0,0,2,"3,008"
,,Norton,1,0,0,0,"19,464"
,,Palmer,0,1,0,0,"12,183"
,,Plymouth,1,0,1,3,"58,705"
,,Provincetown3,0,0,3,0,"2,989"
,,Quincy3,5,3,8,5,"93,671"
,,Randolph,0,0,1,0,"33,947"
,,Raynham,0,0,1,1,"13,772"
,,Reading,0,0,1,0,"25,705"
,,Rockport,0,0,0,1,"7,229"
,,Salem,3,1,2,1,"43,090"
,,Salisbury,0,0,1,0,"8,813"
,,Sherborn,1,0,0,0,"4,320"
,,Somerville3,2,0,2,2,"79,734"
,,Southborough,0,0,1,0,"9,989"
,,South Hadley,0,0,1,0,"17,684"
,,Springfield,1,2,2,2,"154,090"
,,Stoneham,0,0,3,2,"22,041"
,,Stoughton,0,0,1,0,"28,748"
,,Sutton,0,0,0,1,"9,264"
,,Swampscott,0,1,1,0,"14,071"
,,Taunton,6,2,5,1,"56,731"
,,Tisbury,0,0,0,1,"4,173"
,,Wakefield,0,1,0,0,"27,206"
,,Waltham,0,0,2,3,"63,590"
,,Wareham,1,0,0,0,"22,640"
,,Watertown,2,0,0,0,"34,701"
,,Woburn,1,0,0,0,"39,539"
,,Worcester,1,2,1,0,"183,377"
,Universities and Colleges,,,,,,
,,Bentley University,0,0,1,0,"5,565"
,,Boston University,1,1,2,1,"32,112"
,,Bristol Community College,1,0,0,0,"9,189"
,,Clark University,0,0,1,1,"3,423"
,,Emerson College,1,0,0,0,"4,545"
,,Endicott College,0,0,0,1,"4,429"
,,Framingham State University,0,0,1,0,"6,499"
,,Massachusetts Institute of Technology,2,1,0,0,"11,319"
,,Northeastern University,4,0,1,6,"19,798"
,,Springfield Technical Community College,0,1,0,0,"6,622"
,Other Agencies,,,,,,
,,Massachusetts General Hospital,0,1,1,1,
Michigan,Total,,,,,,
,Cities,,,,,,
,,Adrian,0,0,1,0,"20,762"
,,Albion,1,0,0,4,"8,184"
,,Ann Arbor,3,1,3,1,"118,730"
,,Bangor,0,0,1,0,"1,852"
,,Battle Creek,0,1,1,0,"61,240"
,,Benton Harbor,0,1,0,0,"10,012"
,,Berkley,0,1,0,1,"15,349"
,,Blackman Township,0,0,0,1,"37,632"
,,Bloomfield Hills,0,0,0,1,"4,021"
,,Bloomfield Township,1,0,0,0,"42,190"
,,Cadillac,0,1,0,2,"10,329"
,,Calumet,0,0,1,0,703
,,Canton Township,1,0,1,0,"89,628"
,,Cassopolis,0,0,1,0,"1,730"
,,Cheboygan,0,0,0,1,"4,760"
,,Chocolay Township,0,0,0,1,"6,003"
,,Clay Township,0,0,1,0,"8,861"
,,Clinton Township,0,1,1,1,"99,662"
,,Clio,0,1,0,0,"2,533"
,,Coleman,0,0,1,0,"1,203"
,,Dearborn,1,1,3,1,"94,962"
,,Decatur,1,0,0,0,"1,764"
,,Detroit,1,2,5,0,"673,225"
,,East Lansing,0,0,1,2,"48,668"
,,Elsie,1,0,0,0,981
,,Ferndale,1,0,2,0,"20,345"
,,Flint,1,0,4,1,"98,221"
,,Flint Township,1,0,1,0,"30,654"
,,Fraser,0,1,1,0,"14,658"
,,Galesburg,4,5,1,3,"2,046"
,,Gaylord,0,0,1,0,"3,648"
,,Genesee Township,0,1,1,0,"20,540"
,,Gibraltar,0,0,1,0,"4,523"
,,Grand Haven,0,1,0,0,"11,108"
,,Grand Rapids,0,0,2,1,"195,268"
,,Grandville,1,1,0,0,"15,980"
,,Grosse Pointe Woods,0,0,0,1,"15,773"
,,Hamtramck,0,2,0,1,"22,030"
,,Highland Township,1,0,0,0,"19,856"
,,Hillsdale,2,0,0,1,"8,116"
,,Holland,2,0,0,0,"33,794"
,,Howell,0,1,0,0,"9,629"
,,Huron Township,0,0,1,0,"15,635"
,,Independence Township,0,1,0,1,"36,520"
,,Jackson,0,0,0,5,"33,126"
,,Keego Harbor,0,0,1,0,"3,040"
,,Kentwood,0,0,3,2,"51,287"
,,Kinde,1,0,0,0,432
,,Lake Linden,1,0,0,0,990
,,Lansing,1,1,1,2,"114,694"
,,Lansing Township,0,1,0,1,"8,109"
,,Lapeer,0,1,1,2,"8,747"
,,Lincoln Park,0,0,1,1,"37,027"
,,Marshall,2,0,0,0,"7,024"
,,Mason,0,0,2,0,"8,335"
,,Meridian Township,0,2,1,1,"42,304"
,,Milan,1,0,0,0,"5,978"
,,Milford,0,0,1,0,"16,676"
,,Monroe,1,0,5,0,"20,074"
,,Muskegon,0,2,2,0,"38,442"
,,Muskegon Township,0,1,0,0,"17,762"
,,Negaunee,0,0,0,1,"4,628"
,,Northfield Township,0,0,2,0,"8,675"
,,Northville Township,0,1,0,0,"28,897"
,,Oscoda Township,1,2,0,0,"6,856"
,,Owosso,0,1,0,2,"14,679"
,,Oxford Township,1,1,0,0,"17,989"
,,Pittsfield Township,0,0,1,0,"38,255"
,,Pleasant Ridge,0,0,1,0,"2,574"
,,Port Huron,0,0,1,5,"28,946"
,,Redford Township,0,1,0,0,"47,244"
,,Rochester,1,1,0,1,"13,067"
,,Rochester Hills,0,3,0,0,"73,660"
,,Romulus,0,0,1,0,"23,386"
,,Roseville,0,5,2,2,"47,673"
,,Royal Oak,1,2,0,0,"59,535"
,,Saginaw,0,0,0,2,"49,459"
,,Saline,1,0,0,0,"9,246"
,,Shelby Township,1,0,0,2,"77,636"
,,Southfield,2,4,1,0,"73,319"
,,St. Clair Shores,0,1,0,1,"60,116"
,,St. Joseph,0,0,0,2,"8,316"
,,Swartz Creek,0,0,0,1,"5,549"
,,Taylor,0,0,1,1,"61,250"
,,Traverse City,0,2,2,0,"15,137"
,,Trenton,0,1,1,0,"18,332"
,,Troy,0,3,0,1,"83,642"
,,Van Buren Township,0,0,1,0,"28,202"
,,Vassar,0,1,0,0,"2,611"
,,Warren3,4,5,4,6,"135,367"
,,Wayne,0,0,1,0,"16,977"
,,West Bloomfield Township,0,0,1,2,"66,274"
,,Westland,1,0,0,0,"81,917"
,,Wixom,0,0,1,0,"13,806"
,,Yale,0,0,1,0,"1,909"
,,Ypsilanti,0,2,0,0,"20,208"
,Universities and Colleges,,,,,,
,,Eastern Michigan University,0,0,0,1,"22,401"
,,Ferris State University,1,0,0,0,"14,600"
,,Michigan State University,1,2,0,0,"50,081"
,,University of Michigan: Ann Arbor,0,1,0,1,"43,625"
,Metropolitan Counties,,,,,,
,,Calhoun,0,0,1,0,
,,Eaton,0,1,0,2,
,,Genesee,0,1,0,0,
,,Kalamazoo,0,0,1,0,
,,Kent,1,1,1,0,
,,Lapeer,0,1,0,1,
,,Livingston,0,0,2,,
,,Macomb,0,1,0,1,
,,Midland,0,0,1,0,
,,Monroe,1,1,0,0,
,,Montcalm,0,0,0,1,
,,Oakland,0,0,1,0,
,,Ottawa,0,1,1,0,
,,Van Buren,0,0,2,0,
,,Washtenaw,2,3,0,1,
,Nonmetropolitan Counties,,,,,,
,,Allegan,0,0,1,0,
,,Cheboygan,0,0,0,1,
,,Emmet,0,1,1,0,
,,Grand Traverse,0,2,2,0,
,,Ionia,0,0,0,1,
,,Missaukee,1,0,0,2,
,,Oceana,0,1,0,0,
,State Police Agencies,,,,,,
,,State Police:,,,,,
,,Kent County,0,0,0,1,
,,Monroe County,0,0,1,0,
,,Montcalm County,0,0,0,1,
,,Oakland County,0,0,1,0,
,Other Agencies,,,,,,
,,Wayne County Airport,0,1,0,0,
Minnesota,Total,,,,,,
,Cities,,,,,,
,,Blaine,1,0,0,0,"62,177"
,,Brooklyn Park,1,4,0,3,"79,433"
,,Coon Rapids,0,1,0,1,"62,256"
,,Duluth,1,0,0,1,"86,241"
,,Eagan,0,1,0,0,"66,549"
,,Eden Prairie,1,0,0,0,"63,835"
,,Hopkins,0,0,1,1,"18,167"
,,Inver Grove Heights,0,1,0,0,"34,912"
,,Mankato,0,5,5,1,"40,669"
,,Maple Grove,0,1,1,1,"68,297"
,,Maplewood,1,0,3,0,"40,742"
,,Minneapolis,3,10,10,7,"413,479"
,,Minnetonka,0,0,0,1,"51,921"
,,Moorhead,0,0,1,0,"40,283"
,,New Hope,0,0,0,1,"20,900"
,,Plymouth,0,1,1,0,"76,192"
,,Rochester,0,0,2,0,"112,542"
,,Roseville,0,2,2,0,"35,729"
,,Sartell,0,0,1,0,"16,648"
,,Spring Lake Park,0,0,1,1,"6,476"
,,St. Cloud,,,1,2,"66,498"
,,St. Louis Park,0,3,1,0,"48,074"
,,St. Paul,2,5,9,1,"300,721"
,,Wadena,0,0,2,0,"4,107"
,,Worthington,0,1,0,0,"12,969"
,Metropolitan Counties,,,,,,
,,Nicollet,0,0,1,0,
,,Wright,0,0,0,1,
Missouri,Total,,,,,,
,Cities,,,,,,
,,Columbia,0,1,2,1,"118,911"
,,Fredericktown,0,0,1,0,"4,078"
,,Gladstone,0,1,0,0,"27,141"
,,Independence,1,1,1,0,"117,639"
,,Joplin,0,0,1,0,"51,412"
,,Kansas City,6,7,14,15,"473,373"
,,Kirksville,0,0,1,1,"17,662"
,,Lee's Summit,0,1,,1,"94,450"
,,Maryville,1,0,0,0,"12,009"
,,Overland,0,0,1,0,"15,967"
,,Pagedale,0,0,1,0,"3,310"
,,Rolla,0,2,0,0,"19,995"
,,Springfield,1,0,2,0,"166,860"
,,St. Joseph,0,1,0,1,"77,035"
,,St. Louis,1,1,3,3,"317,095"
,,St. Peters,0,0,0,1,"56,923"
,,University City,0,3,0,2,"35,058"
,,Warrenton,0,0,1,0,"8,109"
,Universities and Colleges,,,,,,
,,Northwest Missouri State University,0,1,0,0,"6,720"
,,St. Louis Community College: Meramec,0,1,0,0,"21,218"
,,University of Missouri: Columbia,1,1,1,3,"35,425"
,Metropolitan Counties,,,,,,
,,St. Louis County Police Department,2,1,0,2,
,Nonmetropolitan Counties,,,,,,
,,Laclede,0,0,1,0,
,,Nodaway,0,1,0,0,
,,Schuyler,1,0,0,0,
,,Taney,0,0,1,0,
,,Worth,0,0,1,0,
,State Police Agencies,,,,,,
,,State Highway Patrol: Jefferson City,0,0,0,1,
Montana,Total,,,,,,
,Cities,,,,,,
,,Billings,1,0,2,0,"109,997"
,,Helena,0,3,1,1,"30,363"
,,Kalispell,1,1,0,0,"21,932"
,,Red Lodge,0,0,1,0,"2,237"
,,Ronan City,0,1,0,0,"1,942"
,,Sidney,0,0,1,0,"6,817"
,,Stevensville,0,0,0,1,"1,925"
,Metropolitan Counties,,,,,,
,,Yellowstone,3,3,11,1,
,Nonmetropolitan Counties,,,,,,
,,Flathead,0,1,1,0,
,,Lewis and Clark,2,6,0,0,
,,McCone,0,1,0,0,
,,Rosebud,0,0,0,1,
,,Stillwater,0,1,0,0,
Nebraska,Total,,,,,,
,Cities,,,,,,
,,Lincoln,2,4,4,6,"276,585"
,,Omaha,1,0,0,1,"452,252"
,Universities and Colleges,,,,,,
,,University of Nebraska: Lincoln,1,0,0,0,"25,006"
Nevada,Total,,,,,,
,Cities,,,,,,
,,Henderson,2,2,3,1,"282,554"
,,Las Vegas Metropolitan Police Department3,6,14,12,9,"1,562,134"
,,North Las Vegas,2,1,1,2,"234,386"
,,Reno,0,0,1,0,"239,721"
,Universities and Colleges,,,,,,
,,Truckee Meadows Community College,0,0,1,0,"11,106"
,,University of Nevada: Las Vegas,0,0,0,1,"28,515"
New Hampshire,Total,,,,,,
,Cities,,,,,,
,,Antrim,0,1,0,0,"2,659"
,,Barrington,0,1,0,0,"8,814"
,,Concord,0,1,0,2,"42,389"
,,Dublin,0,0,0,1,"1,560"
,,Epping,0,0,0,1,"6,880"
,,Exeter,0,2,0,0,"14,617"
,,Hampton,0,0,1,1,"15,280"
,,Hampton Falls,1,0,0,0,"2,314"
,,Manchester,0,0,0,1,"110,661"
New Jersey,Total,,,,,,
,Cities,,,,,,
,,Aberdeen Township,3,1,0,4,"18,312"
,,Bayonne,0,0,0,1,"66,582"
,,Belleville,0,0,1,1,"36,452"
,,Bloomingdale,0,0,1,0,"8,299"
,,Boonton,0,0,1,0,"8,427"
,,Bordentown Township,1,0,2,0,"11,662"
,,Bound Brook,0,0,1,0,"11,300"
,,Bridgewater Township,1,0,0,0,"44,996"
,,Butler,1,0,0,0,"7,719"
,,Chatham,1,0,0,0,"9,039"
,,Chatham Township,0,0,0,1,"10,654"
,,Clifton,0,0,0,1,"86,224"
,,Collingswood,0,0,1,0,"13,948"
,,Colts Neck Township,0,0,0,1,"10,045"
,,Delran Township,2,1,0,1,"16,745"
,,Eastampton Township,0,0,0,1,"6,053"
,,East Brunswick Township,3,3,0,2,"48,625"
,,East Hanover Township,0,0,,1,"11,317"
,,East Windsor Township,1,2,0,0,"27,569"
,,Edison Township,1,0,1,0,"102,281"
,,Egg Harbor Township,0,0,1,,"43,965"
,,Englewood,1,0,1,1,"27,752"
,,Evesham Township,3,0,2,3,"45,586"
,,Ewing Township,1,0,0,0,"36,668"
,,Fairfield Township: Essex County,0,0,0,1,"7,559"
,,Florham Park,0,1,0,0,"11,852"
,,Franklin Township: Somerset County,0,1,1,0,"66,831"
,,Freehold,0,1,1,0,"11,950"
,,Freehold Township,0,1,0,0,"35,723"
,,Galloway Township,1,0,0,0,"37,637"
,,Garwood,1,0,0,0,"4,540"
,,Gibbsboro,0,0,0,1,"2,229"
,,Glassboro,1,1,1,16,"19,087"
,,Glen Rock,0,0,1,0,"11,953"
,,Gloucester City,0,1,0,0,"11,265"
,,Green Brook Township,1,0,0,0,"7,261"
,,Guttenberg,1,0,0,0,"11,534"
,,Hackettstown,0,0,1,0,"9,506"
,,Hamilton Township: Atlantic County,0,0,1,0,"26,671"
,,Hamilton Township: Mercer County,0,1,1,0,"89,124"
,,Hanover Township,0,0,0,1,"14,905"
,,Harrison Township,1,0,1,0,"12,893"
,,Hawthorne,0,2,0,0,"19,078"
,,High Bridge,0,0,1,0,"3,573"
,,Highland Park,0,0,1,2,"14,525"
,,Hightstown,1,0,0,0,"5,574"
,,Hillsborough Township,0,1,0,0,"39,830"
,,Hoboken,2,1,2,3,"54,050"
,,Ho-Ho-Kus,0,1,0,0,"4,188"
,,Hopewell Township,0,0,0,1,"18,389"
,,Howell Township,2,5,0,0,"52,097"
,,Jackson Township,0,0,0,1,"56,815"
,,Jersey City,0,0,3,0,"265,159"
,,Keansburg,0,1,1,0,"9,815"
,,Lacey Township,2,0,0,0,"28,340"
,,Lakewood Township,4,11,6,4,"95,743"
,,Little Falls Township,2,0,0,2,"14,510"
,,Livingston Township,0,2,0,0,"30,021"
,,Lodi,0,0,0,1,"24,734"
,,Lower Township,0,0,2,0,"22,108"
,,Madison,0,3,2,1,"16,197"
,,Manalapan Township,0,3,1,0,"40,238"
,,Manasquan,0,0,1,0,"5,731"
,,Manchester Township,0,0,0,1,"43,661"
,,Medford Lakes,0,0,0,1,"4,102"
,,Medford Township,2,0,1,0,"23,439"
,,Middlesex,0,0,0,1,"13,926"
,,Middle Township,0,0,0,1,"18,873"
,,Midland Park,0,2,0,0,"7,335"
,,Millburn Township,0,1,0,0,"20,441"
,,Monroe Township: Gloucester County,1,1,0,0,"37,624"
,,Monroe Township: Middlesex County,2,3,3,0,"43,654"
,,Montclair,2,1,1,0,"38,192"
,,Montville Township,0,1,0,0,"21,917"
,,Morris Township,0,0,1,1,"22,605"
,,Mount Laurel Township,0,0,0,2,"41,705"
,,Neptune Township,2,4,1,3,"27,659"
,,New Brunswick,2,8,1,5,"57,580"
,,New Milford,2,0,0,0,"16,729"
,,North Bergen Township,0,1,0,0,"62,928"
,,North Brunswick Township,0,0,1,0,"42,696"
,,Northfield,0,0,0,1,"8,600"
,,North Haledon,1,0,0,0,"8,521"
,,Norwood,0,1,1,1,"5,843"
,,Palmyra,1,0,1,0,"7,318"
,,Paramus,0,0,0,2,"26,903"
,,Park Ridge,0,1,0,0,"8,872"
,,Parsippany-Troy Hills Township,1,0,0,0,"53,790"
,,Passaic,0,3,1,0,"71,807"
,,Piscataway Township,3,0,1,1,"59,622"
,,Princeton,1,1,0,1,"30,447"
,,Randolph Township,1,3,2,0,"26,033"
,,Ridgefield Park,0,0,1,0,"13,037"
,,Ridgewood,0,0,0,1,"25,581"
,,River Edge,0,0,0,2,"11,615"
,,Roselle,0,1,0,0,"21,621"
,,Saddle Brook Township,2,0,0,0,"14,037"
,,Scotch Plains Township,0,1,0,0,"24,179"
,,Sea Girt,0,1,0,0,"1,810"
,,Secaucus,0,0,0,2,"18,959"
,,Somerville,1,0,0,0,"12,162"
,,South Amboy,0,0,1,0,"8,886"
,,South Brunswick Township,2,2,5,1,"45,509"
,,South Plainfield,0,0,1,1,"24,053"
,,South River,0,1,0,0,"16,382"
,,Springfield,0,1,0,0,"17,518"
,,Stone Harbor,0,1,0,0,839
,,Union City,0,0,0,1,"69,077"
,,Verona,0,1,5,0,"13,769"
,,Voorhees Township,0,2,0,0,"28,890"
,,Wallington,0,0,1,0,"11,674"
,,Washington Township: Gloucester County,0,1,0,0,"47,588"
,,Wayne Township,3,1,0,0,"55,036"
,,West Deptford Township,0,1,1,2,"21,276"
,,West Long Branch,3,1,0,1,"8,375"
,,West Milford Township,1,1,0,0,"26,678"
,,West Windsor Township,1,0,0,0,"28,700"
,,Winfield Township,0,1,0,0,"1,506"
,,Woodbridge Township,1,1,0,0,"100,950"
,,Woodbury,0,5,1,1,"9,961"
,,Woodstown,0,0,1,0,"3,443"
,Metropolitan Counties,,,,,,
,,Camden County Police Department,0,0,1,0,
,State Police Agencies,,,,,,
,,State Police: Monmouth County,0,1,0,0,
New Mexico,Total,,,, ,,
,Cities,,,,,,
,,Albuquerque,6,5,1,,"559,721"
,,Los Lunas,1,,,,"15,251"
New York,Total,,,,,,
,Cities,,,,,,
,,Albany,1,1,1,0,"98,772"
,,Amherst Town,0,0,2,0,"120,207"
,,Auburn,1,0,0,0,"26,865"
,,Buffalo,1,1,2,2,"258,096"
,,Cairo Town,0,1,0,0,"6,465"
,,Cheektowaga Town,0,0,1,0,"78,438"
,,Clarkstown Town,1,1,0,1,"82,156"
,,Cooperstown Village,0,0,1,0,"1,802"
,,Crawford Town,0,0,1,1,"9,213"
,,Freeport Village,0,1,1,0,"43,403"
,,Greenburgh Town,1,0,0,0,"45,362"
,,Hamburg Town,0,1,0,0,"45,942"
,,Hastings-on-Hudson Village,0,0,0,1,"8,005"
,,Ithaca,0,0,0,1,"30,892"
,,Jamestown,0,1,0,0,"30,263"
,,Lancaster Town,0,0,0,1,"37,134"
,,Middletown,0,0,0,1,"27,633"
,,Monroe Village,1,0,1,0,"8,605"
,,Mount Vernon,0,0,1,0,"68,734"
,,New Rochelle,0,0,1,0,"80,270"
,,New York,56,96,71,84,"8,550,861"
,,North Greenbush Town,0,0,1,0,"12,132"
,,Ogdensburg,0,0,1,0,"10,844"
,,Oswego City,0,1,0,0,"17,941"
,,Port Washington,0,0,0,1,"19,215"
,,Poughkeepsie,1,0,1,1,"30,416"
,,Rochester,0,0,1,0,"209,922"
,,Saratoga Springs,0,0,0,1,"27,653"
,,Schenectady,0,0,0,1,"65,875"
,,Scotia Village,0,1,0,0,"7,822"
,,Solvay Village,0,0,1,0,"6,423"
,,Spring Valley Village,0,1,0,0,"32,795"
,,Troy,0,1,0,0,"49,872"
,,Tupper Lake Village,0,0,1,0,"3,609"
,,Webster Town and Village,0,0,1,0,"44,211"
,,Yonkers,0,2,3,1,"201,753"
,Universities and Colleges,,,,,,
,,State University of New York: Binghamton,1,0,1,1,"16,695"
,,State University of New York Agricultural and Technical College: Morrisville,0,0,0,2,"2,910"
,,State University of New York College:,,,,,
,,New Paltz,1,0,0,0,"7,692"
,,Oneonta,0,0,0,1,"6,101"
,,Potsdam,1,1,0,1,"3,979"
,,Purchase,2,0,0,1,"4,225"
,Metropolitan Counties,,,,,,
,,Dutchess,0,0,0,1,
,,Nassau,7,13,6,6,
,,Niagara,0,1,0,0,
,,Orleans,0,0,1,0,
,,Suffolk County Police Department,8,24,18,16,
,Nonmetropolitan Counties,,,,,,
,,Cattaraugus,1,0,0,0,
,State Police Agencies,,,,,,
,,State Police:,,,,,
,,Cattaraugus County ,0,0,0,1,
,,Delaware County ,0,0,0,1,
,,Duchess County ,0,0,1,0,
,,Franklin County ,1,0,0,0,
,,Monroe County ,0,1,0,0,
,,Orange County ,0,1,0,0,
,,St. Lawrence County ,0,1,0,0,
,,Tioga County ,0,0,0,1,
,,Warren County ,0,0,0,1,
,,Westchester County ,0,1,0,0,
,Other Agencies,,,,,,
,,New York City Metropolitan Transportation Authority,5,5,2,0,
,,State Park: New York City Region,1,0,0,0,
North Carolina,Total,,,,,,
,Cities,,,,,,
,,Apex,0,0,3,0,"45,593"
,,Asheville,2,2,3,0,"89,003"
,,Boone,0,1,0,0,"18,394"
,,Brevard,0,0,0,1,"7,695"
,,Carrboro,0,0,1,0,"21,340"
,,Charlotte-Mecklenburg,3,9,12,5,"877,817"
,,Dunn,0,0,2,0,"9,809"
,,Durham,0,0,4,1,"257,911"
,,Erwin,1,0,0,0,"4,661"
,,Fayetteville,1,1,2,1,"204,731"
,,Gastonia,3,0,3,0,"74,196"
,,Granite Falls,0,0,0,1,"4,661"
,,Greensboro3,0,2,3,4,"285,950"
,,Greenville,1,0,1,0,"91,114"
,,Hickory,0,1,1,0,"40,162"
,,High Point,1,0,0,0,"109,669"
,,Hillsborough,0,0,1,0,"6,460"
,,Hope Mills,0,0,0,1,"16,466"
,,Jacksonville,0,1,1,0,"68,614"
,,Mars Hill,1,0,0,0,"2,300"
,,Mayodan,0,1,1,0,"2,461"
,,Mint Hill,0,0,1,0,"25,664"
,,Mocksville,0,1,0,0,"5,114"
,,Newton,0,0,2,0,"13,014"
,,Oxford,0,1,0,0,"8,771"
,,Raleigh,4,11,3,4,"448,722"
,,Reidsville,0,0,2,0,"13,983"
,,Rocky Mount,1,0,0,0,"55,978"
,,Roxboro,0,0,1,0,"8,293"
,,Salisbury,0,1,2,0,"33,761"
,,Siler City,0,0,1,1,"8,368"
,,Smithfield,0,1,0,1,"11,924"
,,Wilmington,0,2,2,3,"115,434"
,,Wilson,0,2,0,0,"49,442"
,Universities and Colleges,,,,,,
,,Duke University,0,0,0,2,"15,856"
,,East Carolina University,0,0,0,1,"27,511"
,,Elizabeth City State University,0,0,0,1,"1,867"
,,North Carolina School of the Arts,1,0,0,1,958
,,University of North Carolina:,,,,,
,,Greensboro,1,0,0,0,"18,647"
,,Pembroke,2,0,0,0,"6,269"
,Metropolitan Counties,,,,,,
,,Cabarrus,0,0,0,1,
,,Caldwell,0,0,1,0,
,,Currituck,0,1,0,0,
,,Forsyth,1,0,3,1,
,,Franklin,0,0,2,2,
,,Gaston County Police Department,0,0,0,1,
,,Guilford,0,1,0,0,
,,New Hanover,0,1,0,0,
,,Pitt,0,1,1,1,
,Nonmetropolitan Counties,,,,,,
,,Bladen,0,0,1,0,
,,Cleveland,0,0,1,0,
,,Rutherford,2,0,0,0,
North Dakota,Total,,,,,,
,Cities,,,,,,
,,Belfield,0,0,0,1,"1,092"
,,Bismarck,4,3,1,0,"70,873"
,,Devils lake,0,1,0,,"7,326"
,,Dickinson,0,1,0,0,"23,564"
,,Fargo,2,3,3,1,"118,490"
,,Grand Forks,0,1,0,0,"56,861"
,,Mandan,0,1,0,0,"21,448"
,,Minot,0,1,0,0,"49,842"
,,Rugby,0,0,0,1,"2,919"
,,Wahpeton,0,0,0,1,"7,940"
,,Watford City,0,0,1,0,"5,235"
,,Williston,0,0,0,1,"27,324"
,Universities and Colleges,,,,,,
,,University of North Dakota,0,0,0,1,"14,906"
,Metropolitan Counties,,,,,,
,,Morton,0,0,1,0,
,Nonmetropolitan Counties,,,,,,
,,Barnes,0,0,1,0,
,,McKenzie,0,0,2,0,
,,McLean,0,1,0,0,
,,Ramsey,1,0,0,1,
,,Richland,0,1,0,0,
Ohio,Total,,,,,,
,Cities,,,,,,
,,Akron,1,3,0,0,"197,587"
,,Athens,0,0,0,1,"23,960"
,,Barberton,3,2,1,0,"26,242"
,,Bellefontaine,1,1,0,0,"13,124"
,,Blue Ash,0,1,0,1,"12,159"
,,Boardman,0,1,2,1,"39,887"
,,Bowling Green,1,0,0,0,"31,878"
,,Butler Township,0,1,1,0,"7,857"
,,Celina,0,0,1,0,"10,366"
,,Cheviot,0,1,0,0,"8,314"
,,Cincinnati,7,8,10,8,"298,478"
,,Cleveland,1,5,2,0,"387,921"
,,Coldwater,0,0,1,0,"4,459"
,,Columbus,15,39,56,27,"847,745"
,,Columbus Grove,0,0,1,0,"2,071"
,,Conneaut,,0,5,,"12,809"
,,Cortland,0,0,1,0,"6,931"
,,Dayton,2,0,2,1,"140,683"
,,Defiance,0,1,0,0,"16,698"
,,Elmwood Place,0,7,0,0,"2,170"
,,Fairborn,0,1,1,0,"33,423"
,,Forest Park,0,0,0,1,"18,726"
,,Fostoria,1,0,0,0,"13,126"
,,Gahanna,0,0,0,1,"34,508"
,,Garfield Heights,1,0,0,,"28,088"
,,Glouster,0,1,0,0,"1,787"
,,Greenhills,0,0,1,1,"3,592"
,,Grove City,0,2,0,1,"39,251"
,,Hamilton,2,2,3,4,"62,526"
