state,agencyType,agencyName,quarter1,quarter2,quarter3,quarter4,population
,,Rancho Cucamonga,0,2,1,1,"177,089"
,,Rancho Palos Verdes,0,0,1,0,"42,947"
,,Redding,0,1,7,2,"91,918"
,,Redlands,1,2,3,0,"71,485"
,,Redwood City,0,0,1,3,"87,046"
,,Rialto,0,0,0,1,"103,893"
,,Richmond,0,1,1,2,"110,868"
,,Ridgecrest,0,1,0,0,"29,003"
,,Riverside,2,2,2,2,"325,896"
,,Roseville,0,1,4,6,"132,566"
,,Sacramento,4,1,1,0,"495,471"
,,Salinas,0,1,0,0,"158,729"
,,San Bernardino2,0,1,4,1,"217,303"
,,San Bruno,0,0,1,1,"43,613"
,,San Diego,7,10,6,12,"1,413,414"
,,San Fernando,1,0,0,1,"25,194"
,,San Francisco2,9,12,10,5,"871,155"
,,San Jose,5,1,4,9,"1,041,844"
,,San Leandro,4,5,5,8,"91,870"
,,San Luis Obispo,2,0,0,0,"47,774"
,,San Marcos,1,0,0,1,"94,840"
,,San Mateo,0,1,0,1,"104,802"
,,San Rafael,0,0,0,1,"59,435"
,,San Ramon,0,0,0,4,"76,901"
,,Santa Ana,3,2,0,1,"337,419"
,,Santa Clarita,3,1,2,4,"219,611"
,,Santa Cruz,4,1,2,5,"64,969"
,,Santa Monica,0,2,1,0,"93,921"
,,Santa Rosa,1,0,0,0,"176,383"
,,Santee,0,0,0,1,"58,651"
,,Sebastopol,0,1,0,0,"7,734"
,,Simi Valley,0,1,0,1,"127,252"
,,Solvang,0,0,1,0,"5,844"
,,Sonoma,1,0,0,0,"11,113"
,,Sonora,0,0,0,1,"4,802"
,,South Gate,0,0,1,1,"96,791"
,,South San Francisco,0,0,0,4,"67,995"
,,Stockton,0,0,2,1,"308,348"
,,Suisun City,0,1,0,0,"29,768"
,,Sunnyvale,0,0,1,0,"154,108"
,,Thousand Oaks,0,1,0,0,"129,853"
,,Torrance,0,0,1,0,"149,078"
,,Turlock,3,0,0,0,"73,031"
,,Twentynine Palms,0,0,0,1,"26,213"
,,Ukiah,0,1,0,0,"15,897"
,,Union City,0,1,0,0,"75,501"
,,Vacaville,1,0,0,0,"97,671"
,,Vallejo,0,0,1,1,"122,293"
,,Ventura,0,1,1,1,"110,228"
,,Victorville,0,1,0,1,"123,438"
,,Walnut Creek,0,1,1,1,"69,860"
,,Watsonville,1,0,0,0,"54,110"
,,West Covina,1,0,0,0,"108,950"
,,West Hollywood,0,2,2,3,"36,594"
,,Westminster,3,0,1,0,"92,582"
,,Wildomar,0,0,0,1,"36,310"
,,Windsor,1,0,0,1,"27,594"
,Universities and Colleges,,,,,,
,,California State Polytechnic University: San Luis Obispo,1,0,0,0,"20,944"
,,California State University:,,,,,
,,Dominguez Hills,2,0,0,2,"14,635"
,,Fullerton,0,1,0,0,"38,948"
,,Long Beach,0,0,2,0,"37,446"
,,San Jose,0,0,1,4,"32,773"
,,Stanislaus,1,0,0,0,"9,282"
,,Foothill-De Anza College,1,1,0,0,"37,960"
,,Humboldt State University,0,2,1,0,"8,790"
,,Riverside Community College,0,0,0,1,"37,594"
,,San Diego State University,1,1,0,1,"34,254"
,,University of California:,,,,,
,,Berkeley,1,1,0,2,"38,189"
,,Davis,1,0,0,0,"35,186"
,,Los Angeles,2,0,1,1,"41,908"
,,Riverside,1,0,0,0,"21,385"
,,San Diego,0,2,0,1,"32,906"
,,San Francisco,0,0,0,1,"3,107"
,,Santa Cruz,0,0,0,1,"17,868"
,,Ventura County Community College District,0,0,0,1,"34,022"
,Metropolitan Counties,,,,,,
,,Butte,0,0,1,0,
,,El Dorado,1,0,0,0,
,,Fresno,0,1,0,0,
,,Los Angeles,5,4,6,11,
,,Orange,2,0,0,0,
,,Riverside,0,1,3,1,
,,Sacramento,5,3,1,1,
,,San Bernardino,4,3,0,0,
,,San Diego,1,7,8,2,
,,San Mateo,1,1,1,0,
,,Santa Barbara,0,0,0,1,
,,Santa Clara,1,0,1,0,
,,Shasta,1,1,0,0,
,,Solano,0,0,1,0,
,,Sonoma,0,1,3,0,
,,Sutter,0,0,0,1,
,,Ventura,0,1,1,0,
,,Yuba,0,0,0,2,
,Nonmetropolitan Counties,,,,,,
,,Amador,0,0,1,0,
,,Humboldt,0,0,0,1,
,,Lake,0,1,0,0,
,,Mendocino,1,0,0,1,
,,Tuolumne,0,0,1,0,
,Other Agencies,,,,,,
,,California State Fair,0,0,1,0,
,,East Bay Regional Parks: Alameda County,0,0,0,1,
,,Fontana Unified School District,0,0,0,1,
,,Los Angeles Transportation Services Bureau2,7,2,3,3,
,,Port of San Diego Harbor,2,0,1,0,
,,San Francisco Bay Area Rapid Transit: ,,,,,
,,Alameda County,1,0,0,1,
,,Contra Costa County,1,0,0,1,
,,Santa Clara Transit District,0,0,1,1,
Colorado,Total,,,,,,
,Cities,,,,,,
,,Aspen,0,0,0,1,"6,926"
,,Aurora,1,3,6,8,"366,477"
,,Boulder,1,1,2,0,"109,189"
,,Breckenridge,0,0,1,0,"4,971"
,,Carbondale,0,1,0,0,"6,728"
,,Centennial,0,0,2,0,"111,479"
,,Colorado Springs,0,2,1,3,"464,113"
,,Delta,1,0,0,0,"8,778"
,,Denver,4,2,1,12,"699,259"
,,Dillon,0,0,0,1,972
,,Erie,0,0,1,0,"22,115"
,,Florence,0,0,1,0,"3,861"
,,Fort Collins,2,0,0,0,"164,670"
,,Fort Lupton,0,1,0,0,"7,903"
,,Fountain,0,0,0,1,"28,115"
,,Golden,0,0,1,0,"20,616"
,,Grand Junction,0,0,3,0,"60,628"
,,Longmont,0,0,1,2,"93,268"
,,Loveland,0,0,1,0,"76,936"
,,Nederland,0,0,1,0,"1,534"
,,Pueblo,0,0,0,1,"109,927"
,,Sterling,0,0,0,1,"14,087"
,Universities and Colleges,,,,,,
,,Auraria Higher Education Center 3,0,1,0,0,
,,University of Colorado: Boulder,2,0,2,2,"33,056"
,,University of Northern Colorado,0,0,1,0,"12,216"
,Metropolitan Counties,,,,,,
,,Adams,0,0,1,0,
,,Arapahoe,0,3,1,1,
,,Boulder,0,0,0,2,
,,Douglas,0,0,1,1,
,,El Paso,1,0,0,0,
,,Larimer2,0,2,1,5,
,,Mesa,1,0,0,0,
,,Teller,0,1,0,0,
,Nonmetropolitan Counties,,,,,,
,,Custer,0,0,1,0,
,,Garfield,1,0,0,0,
,,San Juan,0,0,1,0,
,,Summit,0,0,0,1,
Connecticut,Total,,,,,,
,Cities,,,,,,
,,Bloomfield,1,1,0,0,"20,801"
,,Bridgeport,0,4,2,0,"148,180"
,,Bristol,0,0,1,1,"60,445"
,,Clinton,0,0,1,0,"13,008"
,,Danbury,1,1,1,6,"85,335"
,,Darien,0,0,1,0,"21,995"
,,Greenwich,0,0,1,0,"62,970"
,,Groton,0,0,0,1,"9,189"
,,Groton Town,0,0,1,0,"29,910"
,,Guilford,1,0,0,0,"22,343"
,,Hartford,2,2,1,1,"123,736"
,,Ledyard,0,0,0,1,"15,021"
,,Madison,0,0,0,1,"18,212"
,,Manchester,1,2,1,3,"57,957"
,,Middletown,0,2,0,0,"46,580"
,,Naugatuck,0,1,0,0,"31,469"
,,New Haven,5,1,0,3,"130,425"
,,Newington,1,0,0,1,"30,610"
,,New London,2,0,0,0,"27,092"
,,Norwalk,1,5,0,1,"88,989"
,,Norwich,1,0,0,0,"39,771"
,,Old Saybrook,0,0,0,1,"10,145"
,,Ridgefield,0,0,0,1,"25,358"
,,Rocky Hill,0,0,0,1,"20,085"
,,Shelton,0,0,0,1,"41,638"
,,Southington,0,1,0,0,"43,948"
,,Stamford,4,2,1,1,"130,116"
,,Stratford,0,1,0,0,"52,841"
,,Torrington,0,1,1,1,"34,626"
,,Trumbull,1,0,0,0,"36,741"
,,Vernon,0,0,0,1,"28,915"
,,Wallingford,0,0,1,0,"44,840"
,,Waterbury,2,3,0,1,"108,491"
,,Waterford,0,0,1,0,"19,236"
,,West Hartford,0,0,0,2,"62,979"
,,Westport,0,2,0,0,"28,198"
,,Wethersfield,1,0,0,0,"26,306"
,,Willimantic,0,0,1,0,"17,766"
,,Woodbridge,0,0,1,0,"8,864"
,Universities and Colleges,,,,,,
,,Southern Connecticut State University,1,0,1,0,"10,473"
,State Police Agencies,,,,,,
,,Connecticut State Police,0,1,3,1,
,Tribal Agencies,,,,,,
,,Mashantucket Pequot Tribal,0,0,0,1,
Delaware,Total,,,,,,
,Cities,,,,,,
,,Camden,0,0,0,1,"3,512"
,,Newark,0,0,0,1,"34,297"
,,Rehoboth Beach,1,0,0,0,"1,485"
,,Smyrna,0,1,0,0,"11,573"
,Metropolitan Counties,,,,,,
,,New Castle County Police Department,1,0,2,1,
,State Police Agencies,,,,,,
,,State Police:,,,,,
,,Kent County,0,0,1,0,
,,New Castle County,1,2,0,1,
,Other Agencies,,,,,,
,,Park Rangers,0,0,0,2,
District of Columbia,Total,,,,,,
,Cities,,,,,,
,,Washington,20,35,25,24,"681,170"
,Other Agencies,,,,,,
,,Metro Transit Police,0,4,3,4,
Florida,Total,,,,,,
,Cities,,,,,,
,,Arcadia,,,1,,"7,893"
,,Cape Coral,,,,1,"179,631"
,,Casselberry,,,1,,"27,220"
,,Cocoa,1,,,,"17,825"
,,Coral Gables,1,,,,"51,980"
,,Davie,2,3,,,"102,692"
,,Fort Myers,1,,1,1,"76,579"
,,Gainesville,1,,,3,"131,242"
,,Homestead,2,,,,"67,700"
,,Largo,,1,,1,"81,402"
,,Miami Beach,6,4,4,3,"93,165"
,,New Port Richey,,2,,,"16,038"
,,North Miami,,1,,,"62,974"
,,North Miami Beach,,2,,,"44,442"
,,Oakland Park,,1,,,"44,903"
,,Orlando,,2,1,2,"277,719"
,,Palm Bay,,2,1,1,"108,823"
,,Pinellas Park,,,1,,"52,113"
,,Southwest Ranches,1,,1,,"7,953"
,,Sunrise,,1,,,"94,400"
,,Tamarac,1,,,,"65,516"
,,Tampa,,,2,1,"375,904"
,,Temple Terrace,,,,1,"25,972"
,,Titusville,1,,,,"45,723"
,,West Palm Beach,,,1,,"108,074"
,,West Park,1,,,,"15,285"
,Universities and Colleges,,,,,,
,,University of Florida,,,1,,"50,645"
,Metropolitan Counties,,,,,,
,,Brevard,,1,1,1,
,,Charlotte,1,,,,
,,Clay,1,,,1,
,,Escambia,1,1,,,
,,Hillsborough,,,1,,
,,Lake,1,,,,
,,Lee,2,,,,
,,Miami-Dade,,1,,,
,,Orange,2,,,1,
,,Osceola,1,,,,
,,Palm Beach,,,,1,
,,Pasco,,,,1,
,,Pinellas,,2,,,
,,Seminole,,1,,,
,,St. Johns,,,1,,
,,St. Lucie,,,1,,
,,Volusia,,2,1,3,
Georgia,Total,,,,,,
,Cities,,,,,,
,,Atlanta,1,4,0,0,"472,579"
,,Conyers,0,0,0,1,"16,004"
,Universities and Colleges,,,,,,
,,University of Georgia,1,0,0,0,"36,130"
,Metropolitan Counties,,,,,,
,,Cobb County Police Department,6,7,12,0,
,,Fulton County Police Department,0,1,0,0,
,,Gwinnett County Police Department,2,1,3,0,
Idaho,Total,,,,,,
,Cities,,,,,,
,,Blackfoot,0,0,1,0,"11,700"
,,Boise,1,1,1,0,"220,749"
,,Chubbuck,0,0,0,1,"14,515"
,,Coeur d'Alene,0,3,1,1,"50,155"
,,Meridian,0,0,0,2,"94,113"
,,Moscow,0,0,0,1,"25,307"
,,Mountain Home,0,0,0,1,"13,627"
,,Nampa,0,1,1,0,"91,520"
,,Payette,0,0,1,0,"7,360"
,,Pocatello,1,2,0,0,"54,462"
,,Twin Falls,0,2,0,0,"48,083"
,Metropolitan Counties,,,,,,
,,Ada,1,0,0,0,
,,Canyon,0,2,1,0,
,Nonmetropolitan Counties,,,,,,
,,Benewah,1,0,0,0,
Illinois,Total,,,,,,
,Cities,,,,,,
,,Algonquin,0,1,1,0,"30,673"
,,Aurora,0,1,0,2,"201,159"
,,Berwyn,0,0,1,2,"56,305"
,,Bradley,,1,1,1,"15,561"
,,Braidwood,0,0,1,0,"6,160"
,,Centralia,0,0,0,1,"12,580"
,,Champaign,0,0,1,1,"87,071"
,,Charleston,0,0,1,0,"21,067"
,,Chicago,5,19,10,17,"2,725,153"
,,Collinsville,0,0,0,1,"24,599"
,,Crete,0,0,0,1,"8,171"
,,Crystal Lake,1,0,0,0,"40,374"
,,De Kalb,0,0,1,0,"43,034"
,,Downers Grove,0,0,1,0,"49,894"
,,Effingham,0,0,0,2,"12,660"
,,Elk Grove Village,0,1,0,0,"33,255"
,,Flossmoor,0,0,1,0,"9,479"
,,Glenwood,0,0,1,0,"8,996"
,,Grayslake,1,0,0,0,"20,916"
,,Homewood,1,0,0,0,"19,379"
,,Joliet,0,0,1,1,"147,886"
,,Mokena,0,0,0,1,"20,156"
,,Monmouth,0,1,0,0,"9,261"
,,Morrison,0,1,0,0,"4,137"
,,New Lenox,0,0,0,1,"26,085"
,,Normal,,0,2,1,"54,727"
,,Oak Lawn,1,0,0,0,"56,791"
,,Pekin,0,0,0,1,"33,052"
,,Peoria,1,0,0,0,"115,099"
,,Plainfield,0,0,0,2,"43,063"
,,Robinson,0,0,1,0,"7,616"
,,Rockford,1,2,1,1,"147,363"
,,Salem,0,1,0,0,"7,249"
,,Springfield,0,1,1,0,"116,563"
,,Urbana,0,0,0,1,"42,461"
,,West Chicago,0,0,1,0,"27,490"
,,Wheeling,1,0,0,0,"38,158"
,,Woodstock,0,0,0,1,"25,259"
,Universities and Colleges,,,,,,
,,Southern Illinois University: Carbondale,0,0,1,0,"17,292"
,Metropolitan Counties,,,,,,
,,Champaign,0,1,1,0,
,,Sangamon,0,0,0,1,
,,Will,0,1,0,0,
Indiana,Total,,,,,,
,Cities,,,,,,
,,Anderson,,1,,,"55,134"
,,Bloomington,3,1,1,4,"84,772"
,,Fort Wayne,1,1,1,1,"261,642"
,,Indianapolis,5,11,8,4,"866,351"
,,La Porte,,2,,,"21,891"
,,Muncie,0,0,1,0,"70,065"
,,Munster,1,,,,"22,865"
,,Plainfield,1,0,0,,"31,198"
,,South Bend,3,2,5,0,"101,621"
,,Westville,,,1,,"5,641"
,Universities and Colleges,,,,,,
,,Ball State University,,,,1,"21,196"
,,Indiana University: Indianapolis,,1,,,"30,105"
,,Purdue University,1,1,0,1,"40,472"
,Metropolitan Counties,,,,,,
,,Brown,,,,1,
,,Porter,,,1,,
,Nonmetropolitan Counties,,,,,,
,,Dubois,1,,,,
,State Police Agencies,,,,,,
,,Indiana State Police ,,,2,1,
,,State Police:,,,,,
,,Daviess County,0,0,0,1,
,,Marion County,0,1,0,1,
,,Monroe County,2,0,0,0,
,,Putnam County,0,0,1,0,
,,Scott County,0,1,0,0,
,,Vanderburgh County,0,0,1,0,
,,Washington County,0,1,0,0,
Iowa,Total,,,,,,
,Cities,,,,,,
,,Boone,0,0,1,0,"12,702"
,,Clinton,0,0,0,1,"25,906"
,,Des Moines,0,1,1,1,"211,501"
,,Dubuque,0,1,0,0,"59,026"
,,Iowa City,1,0,0,2,"75,527"
,,Newton,0,0,1,0,"15,102"
,,North Liberty,0,0,1,0,"16,458"
,,Oskaloosa,0,0,1,0,"11,626"
,,West Des Moines,0,0,0,1,"65,631"
,Universities and Colleges,,,,,,
,,Iowa State University,0,0,0,1,"35,714"
,,University of Iowa,0,0,0,2,"30,844"
,Metropolitan Counties,,,,,,
,,Linn,0,1,0,0,
Kansas,Total,,,,,,
,Cities,,,,,,
,,Andover,0,0,0,1,"12,937"
,,Chanute,0,1,0,0,"9,279"
,,Coffeyville,0,0,1,0,"9,555"
,,Dodge City,1,1,1,0,"27,997"
,,Edwardsville,0,1,0,0,"4,377"
,,El Dorado,2,0,0,0,"12,913"
,,Elwood,0,0,1,0,"1,181"
,,Garden City,0,0,0,1,"27,038"
,,Hays,1,0,0,0,"21,206"
,,Hiawatha,0,1,0,0,"3,080"
,,Hutchinson,0,0,1,0,"41,439"
,,Independence,0,0,1,0,"8,860"
,,Lenexa,0,0,0,1,"53,376"
,,Newton,0,0,1,1,"19,226"
,,Oakley,0,1,0,0,"2,104"
,,Ottawa,0,0,0,1,"12,334"
,,Overland Park,2,0,1,1,"189,104"
,,Pittsburg,0,0,1,0,"20,439"
,,Pratt,0,1,0,0,"6,854"
,,Salina,0,0,1,2,"47,805"
,,Wichita,1,1,3,2,"391,399"
,Universities and Colleges,,,,,,
,,University of Kansas: Medical Center3,0,1,0,0,
,,Washburn University,0,0,0,1,"6,615"
,,Wichita State University,0,0,1,0,"14,240"
,Metropolitan Counties,,,,,,
,,Linn,0,0,0,1,
,,Riley County Police Department,2,1,1,0,
,,Shawnee,0,1,0,1,
,,Wabaunsee,0,0,1,0,
,Nonmetropolitan Counties,,,,,,
,,Greeley,0,0,1,0,
,,Reno,1,0,0,,
Kentucky,Total,,,,,,
,Cities,,,,,,
,,Alexandria,0,1,0,0,"9,112"
,,Ashland,1,0,0,0,"20,987"
,,Audubon Park,1,0,0,0,"1,515"
,,Bellevue,0,0,0,2,"5,879"
,,Benton,0,0,0,2,"4,346"
,,Berea,1,0,1,1,"15,135"
,,Bowling Green,1,3,4,3,"64,561"
,,Cave City,0,1,0,0,"2,411"
,,Cloverport,0,0,1,0,"1,157"
,,Covington,2,3,3,2,"41,094"
,,Cynthiana,1,0,0,0,"6,421"
,,Elizabethtown,0,0,0,1,"29,821"
,,Elkton,1,0,0,0,"2,181"
,,Elsmere,1,1,0,1,"8,563"
,,Fort Mitchell,0,0,1,0,"8,334"
,,Frankfort,0,1,1,1,"27,926"
,,Franklin,0,0,1,1,"8,852"
,,Georgetown,1,1,1,0,"33,007"
,,Glasgow,0,1,1,0,"14,560"
,,Henderson,1,0,0,1,"28,904"
,,Highland Heights,0,0,0,1,"7,216"
,,Hopkinsville,3,1,0,1,"32,222"
,,Lakeside Park-Crestview Hills,0,0,0,1,"6,159"
,,Lancaster,1,0,0,0,"3,873"
,,Lexington,7,9,14,11,"317,853"
,,Louisville Metro,2,1,3,5,"683,825"
,,Loyall,0,0,0,1,648
,,Madisonville,4,0,0,0,"19,467"
,,Mayfield,1,0,1,0,"10,086"
,,Mount Washington,1,0,0,2,"14,162"
,,Murray,1,1,0,0,"19,182"
,,Nicholasville,2,0,3,1,"30,093"
,,Owensboro,1,0,0,3,"59,359"
,,Paducah,0,1,1,1,"24,836"
,,Paris,0,0,1,0,"9,883"
,,Radcliff,1,0,2,1,"22,346"
,,Richmond,0,0,0,1,"33,965"
,,Shelbyville,1,1,0,0,"15,488"
,,Shively,0,1,0,0,"15,800"
,,Stanton,0,0,1,0,"2,651"
,,St. Matthews,0,0,2,1,"18,127"
,,Versailles,0,1,0,0,"25,923"
,,Winchester,1,0,2,0,"18,461"
,Universities and Colleges,,,,,,
,,Eastern Kentucky University,0,1,0,0,"16,844"
,,Murray State University,0,0,0,1,"10,998"
,,University of Kentucky,0,0,0,1,"29,727"
,,University of Louisville,1,1,0,0,"21,294"
,,Western Kentucky University,0,0,1,0,"20,063"
,Metropolitan Counties,,,,,,
,,Boone,0,1,1,0,
,,Boyd,1,0,0,0,
,,Bracken,0,0,0,1,
,,Bullitt,0,2,2,0,
,,Campbell County Police Department,0,1,0,0,
,,Christian,0,0,1,0,
,,Daviess,0,0,0,2,
,,Hardin,1,0,0,0,
,,Jefferson,1,0,0,0,
,,Kenton,1,0,0,0,
,,Oldham County Police Department,0,0,1,0,
,,Pendleton,0,0,0,1,
,,Shelby,1,0,1,0,
,,Spencer,0,0,1,0,
,Nonmetropolitan Counties,,,,,,
,,Anderson,0,0,0,1,
,,Franklin,0,1,1,0,
,,Letcher,1,0,0,0,
,,Mason,0,0,0,1,
,,McCracken,1,0,0,0,
,,McCreary,0,1,0,0,
,,Muhlenberg County Police Department,2,0,0,0,
,,Nelson,0,0,1,0,
,,Wolfe,1,0,0,0,
,State Police Agencies,,,,,,
,,State Police:,,,,,
,,Bowling Green,0,0,2,2,
,,Harlan,0,1,0,0,
,,Hazard,0,0,1,1,
,,Henderson,0,0,2,0,
,,Mayfield,0,0,1,0,
,,Richmond,1,0,0,0,
,Other Agencies,,,,,,
,,Fayette County Schools,1,0,0,1,
,,Jefferson County School District,1,0,1,0,
Louisiana,Total,,,,,,
,Cities,,,,,,
,,Baton Rouge,0,0,1,2,"228,389"
,,New Orleans2,3,1,0,1,"397,208"
,,Thibodaux,0,0,1,0,"14,588"
,,Westlake,1,0,0,0,"4,626"
,Metropolitan Counties,,,,,,
,,Bossier,1,0,1,0,
,,Caddo,0,0,0,1,
,,St. Charles,0,0,6,,
,,St. John the Baptist,0,3,2,0,
,Nonmetropolitan Counties,,,,,,
,,Avoyelles,,,1,,
,,Madison,0,0,1,0,
Maine,Total,,,,,,
,Cities,,,,,,
,,Augusta,1,0,1,0,"18,347"
,,Biddeford,0,0,1,0,"21,285"
,,Farmington,0,0,1,0,"7,401"
,,Lewiston,0,1,1,0,"36,126"
,,Lincoln,0,0,0,1,"5,020"
,,Old Orchard Beach,0,0,0,1,"8,807"
,,Portland,2,3,6,0,"67,041"
,,Saco,1,2,1,2,"19,197"
,,Sanford,0,1,0,1,"20,914"
,,Scarborough,0,1,0,0,"19,851"
,,South Portland,0,1,1,1,"25,674"
,,Waterville,0,0,0,1,"16,370"
,Universities and Colleges,,,,,,
,,University of Southern Maine,2,0,3,2,"7,739"
,State Police Agencies,,,,,,
,,State Police: Kennebec County,1,0,0,0,
Maryland,Total,,,,,,
,Cities,,,,,,
,,Baltimore,0,1,2,0,"618,385"
