Table 13,,,,,,,,,,,,,,,,,
Hate Crime Incidents,,,,,,,,,,,,,,,,,
"per Bias Motivation and Quarter
",,,,,,,,,,,,,,,,,
"by State and Agency, 2014",,,,,,,,,,,,,,,,,
State,Agency type,Agency name,Number of incidents per bias motivation,,,,,,,Number of incidents per quarter,,,,Population1,, ,
,,,Race,Religion,"Sexual
orientation",Ethnicity,Disability,Gender,Gender Identity,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",,,,
,,Belmont,0,0,0,0,0,0,1,0,0,0,1,"25,550",,,
,,Beverly,0,0,1,0,0,0,0,1,0,0,0,"41,023",,,
,,Billerica,0,1,0,0,0,0,0,0,0,1,0,"42,393",,,
,,Boston,46,6,39,4,0,0,0,16,32,27,20,"654,413",,,
,,Braintree,1,1,0,0,0,0,0,1,0,0,1,"37,067",,,
,,Brockton,0,1,0,0,0,0,0,0,1,0,0,"94,427",,,
,,Brookline,1,0,0,0,0,0,0,1,0,0,0,"59,413",,,
,,Burlington,0,1,0,0,0,0,0,0,1,0,0,"25,765",,,
,,Cambridge,3,2,5,2,1,0,0,3,3,3,4,"108,201",,,
,,Chicopee,1,0,0,0,0,0,0,0,0,0,1,"55,831",,,
,,Cohasset,0,0,0,1,0,0,0,0,0,1,0,"8,493",,,
,,Danvers,0,0,0,0,1,2,0,0,1,1,1,"27,809",,,
,,Deerfield,0,0,1,0,0,0,0,0,1,0,0,"5,080",,,
,,Dracut,0,1,0,0,0,0,0,0,1,0,0,"31,067",,,
,,Easthampton,0,0,1,0,0,0,0,0,0,1,0,"15,954",,,
,,East Longmeadow,0,0,0,0,1,0,0,0,1,0,0,"16,092",,,
,,Edgartown,0,0,1,1,0,0,0,0,1,1,0,"4,331",,,
,,Everett,0,0,0,1,1,0,0,1,0,1,0,"43,368",,,
,,Fall River,3,0,0,0,0,0,0,2,0,1,0,"88,915",,,
,,Gloucester,0,0,0,0,0,2,0,0,1,1,0,"29,383",,,
,,Grafton,0,0,0,0,0,1,0,0,1,0,0,"18,301",,,
,,Great Barrington,1,0,0,0,0,0,0,0,0,1,0,"6,971",,,
,,Harvard,0,1,0,0,0,0,0,1,0,0,0,"6,597",,,
,,Haverhill2,1,1,2,2,0,1,5,2,3,2,5,"62,552",,,
,,Hingham,0,1,0,0,0,0,0,0,0,1,0,"22,940",,,
,,Hudson,0,0,1,0,0,0,0,0,0,1,0,"19,765",,,
,,Leominster,0,1,0,0,0,0,0,0,1,0,0,"41,179",,,
,,Lunenburg,0,1,0,0,0,0,0,0,0,1,0,"11,238",,,
,,Lynn,4,2,4,2,2,3,4,1,13,5,2,"92,131",,,
,,Malden2,4,0,1,0,1,0,1,0,1,3,3,"60,925",,,
,,Marblehead,0,1,0,0,0,0,0,1,0,0,0,"20,332",,,
,,Marlborough,1,0,0,0,0,0,0,0,1,0,0,"39,748",,,
,,Mattapoisett,1,0,0,0,0,0,0,1,0,0,0,"6,219",,,
,,Medford,3,1,0,1,0,1,3,1,5,3,0,"57,551",,,
,,Melrose,0,0,2,0,0,0,0,0,0,1,1,"27,940",,,
,,Merrimac,1,0,0,0,0,0,0,0,0,1,0,"6,697",,,
,,Middleboro,0,1,0,0,0,0,0,0,0,0,1,"23,784",,,
,,Monson,0,1,0,0,0,0,0,0,0,1,0,"8,762",,,
,,Needham,1,0,0,0,0,0,0,0,0,0,1,"29,990",,,
,,New Bedford,2,0,1,2,0,0,0,2,1,1,1,"95,366",,,
,,Newton,2,3,0,0,0,0,4,0,2,3,4,"88,881",,,
,,Norfolk,0,0,1,0,0,0,0,0,1,0,0,"11,835",,,
,,Northampton,1,0,0,0,0,0,0,1,0,0,0,"28,465",,,
,,North Andover,0,0,0,1,0,0,0,0,1,0,0,"29,502",,,
,,North Reading,0,0,0,0,1,0,0,0,0,0,1,"15,537",,,
,,Norton,1,0,0,0,0,0,9,0,5,4,1,"19,477",,,
,,Oxford,0,0,1,0,0,0,0,0,1,0,0,"13,869",,,
,,Pittsfield,0,0,0,1,0,0,0,1,0,0,0,"43,895",,,
,,Plymouth,3,2,0,1,0,0,0,2,2,2,0,"58,292",,,
,,Quincy,7,3,3,1,1,0,6,2,6,8,5,"94,035",,,
,,Raynham,1,0,0,0,0,0,0,0,0,0,1,"13,635",,,
,,Revere,0,0,1,2,0,0,0,2,1,0,0,"54,402",,,
,,Salem,0,2,2,0,0,0,0,1,1,1,1,"42,847",,,
,,Sharon,0,1,0,0,0,0,0,0,0,1,0,"18,177",,,
,,Somerville2,1,4,1,1,0,2,2,2,3,3,3,"79,798",,,
,,South Hadley,1,0,0,0,0,0,0,0,1,0,0,"17,747",,,
,,Springfield,1,0,0,0,0,0,0,1,0,0,0,"153,766",,,
,,Swampscott,0,0,0,2,0,0,1,1,1,0,1,"14,028",,,
,,Taunton,3,0,1,0,0,1,7,1,5,4,2,"56,277",,,
,,Upton,0,1,0,0,0,0,0,1,0,0,0,"7,719",,,
,,Wakefield,0,0,1,0,0,0,0,0,0,0,1,"26,394",,,
,,Waltham,1,0,1,2,0,1,3,0,2,2,4,"62,756",,,
,,Ware,1,0,0,0,0,0,0,1,0,0,0,"9,838",,,
,,Webster,0,0,1,0,0,0,0,0,0,0,1,"16,869",,,
,,Westport,0,0,1,0,0,0,0,0,0,0,1,"15,785",,,
,,West Tisbury,0,0,0,0,0,1,0,0,0,1,0,"2,908",,,
,,Whitman,1,0,0,0,0,0,0,0,1,0,0,"14,786",,,
,,Williamstown,0,0,0,1,0,0,0,0,0,0,1,"7,561",,,
,,Winthrop,1,0,0,0,0,0,0,0,1,0,0,"18,314",,,
,,Woburn,0,0,0,1,0,0,0,1,0,0,0,"39,401",,,
,,Worcester,3,1,2,0,0,0,0,1,1,3,1,"183,248",,,
,Universities and Colleges,,17,11,2,3,0,3,0,,,,,,,,
,,Assumption College,0,1,0,0,0,0,0,1,0,0,0,"2,756",,,
,,Boston University,1,0,0,2,0,0,0,0,0,2,1,"32,411",,,
,,Clark University,1,0,0,0,0,0,0,0,0,1,0,"3,551",,,
,,Emerson College,0,1,0,0,0,0,0,1,0,0,0,"4,561",,,
,,Massachusetts College of Liberal Arts,0,1,0,0,0,0,0,0,0,0,1,"1,716",,,
,,Massachusetts Institute of Technology,2,0,0,0,0,2,0,0,2,0,2,"11,301",,,
,,Massasoit Community College,0,1,0,0,0,0,0,0,0,0,1,"8,272",,,
,,Mount Holyoke College,1,0,0,0,0,0,0,1,0,0,0,"2,251",,,
,,Northeastern University,0,1,1,0,0,0,0,,1,1,,"20,053",,,
,,Springfield Technical Community College,1,0,0,0,0,0,0,0,0,0,1,"6,792",,,
,,"Tufts University, Medford",0,4,0,0,0,0,0,0,1,0,3,"10,872",,,
,,"University of Massachusetts, Amherst",11,2,1,1,0,1,0,2,2,1,11,"28,518",,,
,Other Agencies,,3,1,0,1,0,0,0,,,,,,,,
,,Massachusetts General Hospital,3,1,0,1,0,0,0,3,,1,1,,,,
Michigan,Total,,195,32,42,31,9,2,0,,,,,,,,
,Cities,,136,25,28,24,7,1,0,,,,,,,,
,,Ann Arbor,1,2,3,1,0,0,0,2,3,1,1,"117,768",,,
,,Auburn Hills,3,0,0,0,0,0,0,0,1,1,1,"21,859",,,
,,Battle Creek,1,0,0,0,0,0,0,0,0,1,0,"61,225",,,
,,Bay City,3,0,0,0,0,0,0,0,1,2,0,"34,307",,,
,,Benton Harbor,1,0,0,0,1,0,0,0,0,1,1,"10,014",,,
,,Beverly Hills,2,0,0,0,0,0,0,0,0,1,1,"10,493",,,
,,Blackman Township,0,1,0,2,0,0,0,1,0,0,2,"38,025",,,
,,Buena Vista Township,1,0,0,0,0,0,0,0,1,0,0,"8,348",,,
,,Burton,2,0,0,0,0,0,0,0,0,1,1,"28,996",,,
,,Cadillac,1,0,0,0,0,0,0,0,0,1,0,"10,261",,,
,,Canton Township,2,0,0,0,0,0,0,0,1,1,0,"89,073",,,
,,Chikaming Township,0,0,0,1,0,0,0,1,0,0,0,"3,074",,,
,,Clay Township,1,0,0,0,0,0,0,0,1,0,0,"8,895",,,
,,Clinton Township,1,0,0,0,1,0,0,0,0,1,1,"98,897",,,
,,Clio,1,0,0,0,0,0,0,1,0,0,0,"2,555",,,
,,Coldwater,1,0,0,0,0,0,0,0,1,0,0,"10,826",,,
,,Dearborn,3,1,0,1,0,0,0,2,1,1,1,"95,396",,,
,,Dearborn Heights,1,1,0,1,0,0,0,2,0,0,1,"56,366",,,
,,Detroit,11,0,4,1,0,0,0,5,5,3,3,"684,694",,,
,,East Lansing,3,0,1,0,0,0,0,0,1,3,0,"48,555",,,
,,Eastpointe,0,0,1,0,0,0,0,0,1,0,0,"32,674",,,
,,Essexville,1,0,0,0,0,0,0,0,1,0,0,"3,439",,,
,,Farmington Hills,0,2,0,0,0,0,0,1,0,1,0,"81,682",,,
,,Ferndale,1,0,1,0,0,0,0,0,0,2,0,"20,346",,,
,,Flat Rock,2,0,0,0,0,0,0,1,1,0,0,"9,819",,,
,,Flint,9,0,1,1,1,0,0,1,1,4,6,"99,166",,,
,,Fraser,1,0,0,0,0,0,0,1,0,0,0,"14,632",,,
,,Galesburg,6,0,0,0,0,0,0,1,4,1,0,"2,033",,,
,,Genesee Township,0,0,0,1,0,0,0,0,0,1,0,"20,665",,,
,,Grand Rapids,2,1,1,0,0,0,0,1,1,2,0,"193,385",,,
,,Greenville,2,0,0,0,0,0,0,0,0,2,0,"8,449",,,
,,Grosse Pointe Farms,2,0,0,0,0,0,0,0,0,1,1,"9,273",,,
,,Grosse Pointe Park,1,0,0,0,0,0,0,0,0,1,0,"11,281",,,
,,Grosse Pointe Shores,1,0,0,0,0,0,0,0,0,1,0,"2,946",,,
,,Harper Woods,0,0,1,0,0,0,0,0,0,0,1,"13,897",,,
,,Holland,0,0,1,0,0,0,0,0,0,1,0,"33,588",,,
,,Holly,0,0,1,0,0,0,0,0,0,0,1,"6,218",,,
,,Houghton,1,0,0,0,0,0,0,1,0,0,0,"7,632",,,
,,Huntington Woods,1,1,0,0,0,0,0,0,0,2,0,"6,385",,,
,,Inkster,3,0,0,0,0,0,0,0,2,1,0,"24,745",,,
,,Jackson,4,0,0,0,0,0,0,2,0,2,0,"33,404",,,
,,Kalamazoo,0,0,0,1,2,0,0,0,1,0,2,"75,857",,,
,,Lansing,3,2,1,0,0,0,0,1,1,3,1,"113,901",,,
,,Lapeer,1,0,0,0,0,0,0,1,0,0,0,"8,799",,,
,,Lincoln Park,2,0,0,0,0,0,0,1,0,1,0,"37,129",,,
,,Livonia,1,0,0,1,0,0,0,0,1,1,0,"94,833",,,
,,Madison Township,0,1,0,0,0,0,0,1,0,0,0,"8,558",,,
,,Manistee,1,0,0,0,0,0,0,0,0,1,0,"6,093",,,
,,Marshall,2,0,0,0,0,0,0,0,0,2,0,"7,028",,,
,,Melvindale,0,0,1,0,0,0,0,0,0,1,0,"10,428",,,
,,Menominee,0,0,1,0,0,0,0,0,0,0,1,"8,473",,,
,,Meridian Township,2,1,0,0,0,0,0,0,0,3,0,"41,133",,,
,,Monroe,1,0,0,0,0,0,0,1,0,0,0,"20,327",,,
,,Montrose Township,1,0,0,0,0,0,0,0,1,0,0,"7,638",,,
,,Mount Morris,0,0,0,1,0,0,0,0,0,0,1,"2,993",,,
,,Mount Pleasant,0,1,1,0,0,0,0,1,0,1,0,"26,227",,,
,,Mundy Township,1,0,0,0,0,0,0,0,1,0,0,"14,723",,,
,,Muskegon,0,0,0,2,0,0,0,0,0,2,0,"36,964",,,
,,Newaygo,1,0,0,0,0,0,0,1,0,0,0,"1,965",,,
,,Northville Township,0,2,1,1,0,0,0,1,1,1,1,"28,801",,,
,,Ontwa Township-Edwardsburg,2,0,0,0,0,0,0,1,0,1,0,"6,519",,,
,,Pittsfield Township,1,1,1,1,0,0,0,1,0,2,1,"36,722",,,
,,Prairieville Township,0,0,1,0,0,0,0,1,0,0,0,"3,403",,,
,,"Richland Township, Saginaw County",1,0,0,0,0,0,0,0,0,1,0,"4,040",,,
,,Richmond,0,0,0,1,0,0,0,1,0,0,0,"5,828",,,
,,River Rouge,1,0,0,0,0,0,0,0,0,1,0,"7,625",,,
,,Riverview,3,0,0,0,0,0,0,0,2,1,0,"12,205",,,
,,Romeo,0,0,1,0,0,0,0,0,0,0,1,"3,580",,,
,,Romulus,1,0,0,0,0,0,0,0,0,1,0,"23,415",,,
,,Roseville,2,0,0,0,0,0,0,0,1,1,0,"47,618",,,
,,Royal Oak,1,0,0,0,0,0,0,0,0,1,0,"59,377",,,
,,Saginaw,2,0,3,0,0,1,0,1,2,2,1,"50,030",,,
,,Saline,1,0,0,0,0,0,0,0,1,0,0,"9,146",,,
,,Sault Ste. Marie,1,0,0,0,0,0,0,1,0,0,0,"14,084",,,
,,Shelby Township,1,2,0,0,0,0,0,0,0,1,2,"76,556",,,
,,Southfield,4,1,0,2,0,0,0,0,4,3,0,"73,321",,,
,,South Haven,0,0,1,0,0,0,0,0,0,0,1,"4,375",,,
,,St. Clair,1,0,0,1,0,0,0,0,0,0,2,"5,401",,,
,,St. Clair Shores,1,0,0,0,0,0,0,0,0,0,1,"60,157",,,
,,St. Joseph,0,0,0,0,1,0,0,0,0,0,1,"8,247",,,
,,Three Rivers,1,0,0,0,0,0,0,1,0,0,0,"7,743",,,
,,Traverse City,1,0,0,0,0,0,0,1,0,0,0,"15,105",,,
,,Trenton,1,0,0,0,0,0,0,1,0,0,0,"18,404",,,
,,Troy,0,1,0,1,0,0,0,0,0,2,0,"83,279",,,
,,Van Buren Township,1,0,0,0,0,0,0,0,0,1,0,"28,269",,,
,,Walled Lake,1,0,0,0,0,0,0,0,0,1,0,"7,158",,,
,,Warren,8,3,1,1,1,0,0,2,4,5,3,"135,080",,,
,,Wayland,1,0,0,0,0,0,0,0,0,0,1,"4,077",,,
,,West Bloomfield Township,2,1,0,0,0,0,0,0,0,1,2,"66,222",,,
,,Westland,1,0,0,0,0,0,0,0,1,0,0,"82,246",,,
,,Wyandotte,1,0,0,0,0,0,0,1,0,0,0,"25,082",,,
,,Wyoming,2,0,0,1,0,0,0,1,1,1,0,"74,603",,,
,,Ypsilanti,1,0,0,1,0,0,0,1,1,0,0,"19,901",,,
,Universities and Colleges,,28,2,6,1,1,0,0,,,,,,,,
,,Central Michigan University,0,0,1,0,1,0,0,0,0,2,0,"26,841",,,
,,Eastern Michigan University,1,0,1,0,0,0,0,0,1,0,1,"23,447",,,
,,Ferris State University,0,0,1,0,0,0,0,0,0,0,1,"14,707",,,
,,Grand Rapids Community College,2,0,0,0,0,0,0,0,0,1,1,"16,590",,,
,,Lansing Community College,1,0,0,0,0,0,0,0,0,0,1,"17,562",,,
,,Michigan State University,24,0,1,0,0,0,0,23,0,2,0,"49,317",,,
,,Oakland University,0,0,1,0,0,0,0,0,0,0,1,"20,169",,,
,,Schoolcraft College,0,0,1,0,0,0,0,,,1,0,"12,385",,,
,,"University of Michigan, Ann Arbor",0,2,0,1,0,0,0,1,1,1,0,"43,710",,,
,Metropolitan Counties,,25,5,5,5,1,1,0,,,,,,,,
,,Genesee,1,2,1,0,0,0,0,2,1,0,1,,,,
,,Jackson,2,0,0,1,0,0,0,1,0,1,1,,,,
,,Kent,1,0,1,1,0,1,0,1,1,1,1,,,,
,,Macomb,3,0,0,0,0,0,0,0,1,2,0,,,,
,,Midland,0,0,0,1,0,0,0,0,1,0,0,,,,
,,Monroe,1,0,0,0,0,0,0,0,1,0,0,,,,
,,Oakland,7,1,1,1,1,0,0,2,1,6,2,,,,
,,Ottawa,4,2,0,0,0,0,0,1,3,1,1,,,,
,,Van Buren,2,0,0,1,0,0,0,1,0,1,1,,,,
,,Washtenaw,4,0,2,0,0,0,0,2,2,2,0,,,,
,Nonmetropolitan Counties,,5,0,3,1,0,0,0,,,,,,,,
,,Allegan,0,0,0,1,0,0,0,0,0,0,1,,,,
,,Gratiot,0,0,1,0,0,0,0,0,0,1,0,,,,
,,Isabella,1,0,0,0,0,0,0,0,1,0,0,,,,
,,Newaygo,2,0,2,0,0,0,0,0,0,2,2,,,,
,,Tuscola,1,0,0,0,0,0,0,0,0,0,1,,,,
,,Wexford,1,0,0,0,0,0,0,0,0,1,0,,,,
,State Police Agencies,,1,0,0,0,0,0,0,,,,,,,,
,,"State Police, Gratiot County",1,0,0,0,0,0,0,0,0,0,1,,,,
Minnesota,Total,,55,15,16,10,2,0,0,,,,,,,,
,Cities,,54,15,15,9,2,0,0,,,,,,,,
,,Alexandria,0,0,1,0,0,0,0,0,0,1,0,"11,713",,,
,,Apple Valley,0,0,0,0,1,0,0,0,0,1,0,"50,472",,,
,,Blaine,3,0,1,1,0,0,0,1,1,1,2,"61,187",,,
,,Brooklyn Park,0,0,1,0,0,0,0,1,0,0,0,"78,986",,,
,,Crystal,1,0,0,0,0,0,0,0,0,0,1,"22,692",,,
,,Duluth,1,0,0,0,0,0,0,0,0,0,1,"86,106",,,
,,Eagan,4,1,0,0,0,0,0,0,0,5,0,"65,754",,,
,,Eveleth,1,0,0,0,0,0,0,1,0,0,0,"3,693",,,
,,Fridley,2,0,0,0,0,0,0,1,0,1,0,"27,778",,,
,,Inver Grove Heights,2,0,1,2,0,0,0,2,1,2,0,"34,454",,,
,,Jordan,0,0,0,1,0,0,0,0,0,0,1,"5,977",,,
,,Mankato,2,0,0,0,0,0,0,1,1,0,0,"40,959",,,
,,Maplewood,0,0,0,1,0,0,0,0,0,1,0,"40,295",,,
,,Marshall,1,0,0,0,0,0,0,1,0,0,0,"13,433",,,
,,Mendota Heights,1,0,1,0,0,0,0,0,2,0,0,"11,196",,,
,,Minneapolis,11,10,7,3,1,0,0,8,10,7,7,"404,461",,,
,,Minnetonka,0,1,0,0,0,0,0,0,0,1,0,"51,769",,,
,,Moorhead,1,0,0,0,0,0,0,0,1,0,0,"39,707",,,
,,Plymouth,4,0,1,1,0,0,0,2,2,2,0,"74,833",,,
,,Robbinsdale,1,0,0,0,0,0,0,1,0,0,0,"14,387",,,
,,Roseville,1,0,0,0,0,0,0,0,1,0,0,"35,332",,,
,,St. Cloud,4,1,0,0,0,0,0,,3,1,1,"66,366",,,
,,St. Louis Park,0,1,1,0,0,0,0,0,0,2,0,"47,957",,,
,,St. Paul,14,1,1,0,0,0,0,5,4,4,3,"297,984",,,
,Metropolitan Counties,,1,0,1,1,0,0,0,,,,,,,,
,,Anoka,1,0,0,0,0,0,0,0,0,1,0,,,,
,,Carlton,0,0,1,0,0,0,0,0,1,0,0,,,,
,,Wright,0,0,0,1,0,0,0,0,0,1,0,,,,
Mississippi,Total,,0,0,1,0,0,0,0,,,,,,,,
,Nonmetropolitan Counties,,0,0,1,0,0,0,0,,,,,,,,
,,Adams,0,0,1,0,0,0,0,0,0,0,1,,,,
Missouri,Total,,47,10,13,3,1,0,2,,,,,,,,
,Cities,,39,9,10,2,1,0,2,,,,,,,,
,,Bolivar,1,0,0,0,0,0,0,0,1,0,0,"10,523",,,
,,Columbia,1,0,0,0,0,0,0,0,0,1,0,"116,847",,,
,,Creve Coeur,0,0,1,0,0,0,0,0,1,0,0,"17,874",,,
,,Grain Valley,0,1,0,0,0,0,0,0,1,0,0,"13,188",,,
,,Grandview,0,0,0,1,0,0,0,0,1,0,0,"25,512",,,
,,Hazelwood,1,0,0,0,0,0,0,0,0,0,1,"25,662",,,
,,Independence,2,1,0,0,0,0,0,1,0,0,2,"117,321",,,
,,Jennings,5,0,0,0,0,0,0,0,0,0,5,"14,762",,,
,,Kansas City,17,5,7,1,0,0,1,6,9,11,5,"468,417",,,
,,Lee's Summit,2,0,0,0,0,0,0,0,0,2,0,"93,594",,,
,,Rich Hill,1,0,0,0,0,0,0,0,1,0,0,"1,334",,,
,,Rolla,1,0,1,0,0,0,0,0,0,2,0,"19,876",,,
,,Springfield,3,1,0,0,0,0,1,1,0,0,4,"165,280",,,
,,St. Charles,0,0,0,0,1,0,0,1,0,0,0,"67,970",,,
,,St. Louis,4,1,1,0,0,0,0,0,2,2,2,"318,574",,,
,,St. Peters,1,0,0,0,0,0,0,1,0,0,0,"55,362",,,
,Universities and Colleges,,2,0,2,0,0,0,0,,,,,,,,
,,Northwest Missouri State University,0,0,1,0,0,0,0,0,0,1,0,"6,485",,,
,,University of Missouri: ,,,,,,,,,,,,,,,
,,Columbia,1,0,0,0,0,0,0,,,,1,"34,616",,,
,,Kansas City,0,0,1,0,0,0,0,0,0,0,1,"15,718",,,
,,St. Louis,1,0,0,0,0,0,0,0,0,0,1,"16,809",,,
,Metropolitan Counties,,4,1,0,1,0,0,0,,,,,,,,
,,St. Charles,1,0,0,0,0,0,0,0,0,1,0,,,,
,,St. Louis County Police Department,3,1,0,1,0,0,0,1,2,1,1,,,,
,Nonmetropolitan Counties,,2,0,1,0,0,0,0,,,,,,,,
,,Henry,0,0,1,0,0,0,0,0,1,0,0,,,,
,,Ozark,1,0,0,0,0,0,0,0,0,1,0,,,,
,,Stone,1,0,0,0,0,0,0,0,1,0,0,,,,
Montana,Total,,18,3,3,3,2,0,1,,,,,,,,
,Cities,,7,2,3,2,0,0,1,,,,,,,,
,,Billings,1,2,2,0,0,0,1,2,1,1,2,"110,245",,,
,,Columbia Falls,1,0,0,0,0,0,0,0,1,0,0,"4,824",,,
,,Deer Lodge,2,0,0,0,0,0,0,0,0,1,1,"3,084",,,
,,Helena,1,0,0,1,0,0,0,1,0,1,0,"29,928",,,
,,Kalispell,1,0,1,0,0,0,0,1,0,0,1,"21,238",,,
,,Missoula,1,0,0,1,0,0,0,1,1,0,0,"69,674",,,
,Metropolitan Counties,,5,1,0,0,0,0,0,,,,,,,,
,,Missoula,5,1,0,0,0,0,0,5,0,1,0,,,,
,Nonmetropolitan Counties,,6,0,0,1,2,0,0,,,,,,,,
,,Flathead,1,0,0,0,0,0,0,0,1,0,0,,,,
,,Lake,1,0,0,0,0,0,0,0,0,1,0,,,,
,,Lewis and Clark,2,0,0,1,2,0,0,0,0,2,3,,,,
,,Park,1,0,0,0,0,0,0,1,0,0,0,,,,
,,Powell,1,0,0,0,0,0,0,0,1,0,0,,,,
Nebraska,Total,,30,1,10,6,0,0,0,,,,,,,,
,Cities,,30,1,10,6,0,0,0,,,,,,,,
,,Blair,0,0,1,0,0,0,0,1,0,0,0,"7,986",,,
,,Chadron,1,0,0,0,0,0,0,0,1,0,0,"5,773",,,
,,Crete,0,0,1,0,0,0,0,,0,1,0,"7,171",,,
,,Lincoln,19,0,3,6,0,0,0,5,15,4,4,"271,208",,,
,,Nebraska City,1,0,0,0,0,0,0,0,0,0,1,"7,243",,,
,,Norfolk,1,0,1,0,0,0,0,0,0,0,2,"24,588",,,
,,Omaha2,8,1,4,0,0,0,0,2,5,2,4,"438,465",,,
Nevada,Total,,10,1,9,4,0,0,0,,,,,,,,
,Cities,,10,1,9,4,0,0,0,,,,,,,,
,,Henderson,1,0,0,1,0,0,0,0,0,2,0,"274,121",,,
,,Las Vegas Metropolitan Police Department,7,0,9,1,0,0,0,2,0,6,9,"1,530,899",,,
,,North Las Vegas,0,0,0,1,0,0,0,0,,0,1,"229,436",,,
,,Reno,2,1,0,1,0,0,0,0,1,1,2,"235,055",,,
New Hampshire,Total,,9,1,4,0,0,0,0,,,,,,,,
,Cities,,9,1,4,0,0,0,0,,,,,,,,
,,Belmont,1,0,0,0,0,0,0,0,0,1,0,"7,257",,,
,,Concord,0,0,1,0,0,0,0,0,0,1,0,"42,358",,,
,,Dover,1,1,0,0,0,0,0,0,0,2,0,"30,633",,,
,,Farmington,2,0,0,0,0,0,0,1,0,1,0,"6,800",,,
,,Laconia,1,0,0,0,0,0,0,0,0,1,0,"16,043",,,
,,Lancaster,1,0,0,0,0,0,0,0,1,0,0,"3,421",,,
,,Lebanon,1,0,0,0,0,0,0,1,0,0,0,"13,716",,,
,,New London,0,0,1,0,0,0,0,1,0,0,0,"4,620",,,
,,Pelham,1,0,0,0,0,0,0,1,0,0,0,"13,133",,,
,,Pembroke,0,0,1,0,0,0,0,0,0,0,1,"7,125",,,
,,Plymouth,1,0,1,0,0,0,0,0,1,0,1,"6,989",,,
New Jersey,Total,,160,115,32,29,0,0,0,,,,,,,,
,Cities,,157,112,31,28,0,0,0,,,,,,,,
,,Aberdeen Township,1,0,0,1,0,0,0,0,0,0,2,"18,215",,,
,,Asbury Park,0,0,0,1,0,0,0,0,0,1,0,"15,789",,,
,,Atlantic Highlands,1,0,1,0,0,0,0,1,0,1,0,"4,346",,,
,,Berkeley Township,0,1,0,0,0,0,0,0,1,0,0,"41,957",,,
,,Bordentown Township,0,1,0,0,0,0,0,0,0,0,1,"11,438",,,
,,Bradley Beach,1,0,0,0,0,0,0,0,1,0,0,"4,270",,,
,,Brick Township,1,0,0,0,0,0,0,0,1,0,0,"75,995",,,
,,Byram Township,1,1,0,0,0,0,0,1,0,1,0,"8,117",,,
,,Carteret,0,1,0,0,0,0,0,0,1,0,0,"24,264",,,
,,Clark Township,1,0,0,0,0,0,0,0,1,0,0,"15,308",,,
,,Collingswood,1,0,0,0,0,0,0,0,0,1,0,"13,855",,,
,,Colts Neck Township,0,3,0,0,0,0,0,0,1,2,0,"10,084",,,
,,Cranbury Township,1,1,0,1,0,0,0,2,0,1,0,"3,929",,,
,,Denville Township,0,1,0,0,0,0,0,1,0,0,0,"16,917",,,
,,Dunellen,1,0,1,0,0,0,0,1,1,0,0,"7,388",,,
,,East Brunswick Township,3,5,1,0,0,0,0,3,2,0,4,"48,391",,,
,,East Hanover Township,0,3,0,0,0,0,0,0,1,0,2,"11,338",,,
,,Egg Harbor Township,1,0,0,0,0,0,0,0,0,0,1,"43,992",,,
,,Elk Township,1,0,0,0,0,0,0,0,1,0,0,"4,262",,,
,,Englewood,0,1,0,0,0,0,0,1,0,0,0,"27,665",,,
,,Evesham Township,8,1,2,1,0,0,0,1,3,1,7,"45,623",,,
,,Ewing Township,0,2,0,1,0,0,0,2,1,0,0,"36,787",,,
,,Fair Lawn,1,1,0,0,0,0,0,2,0,0,0,"33,174",,,
,,Fort Lee,1,3,0,1,0,0,0,1,2,2,0,"36,226",,,
,,Freehold,0,0,1,0,0,0,0,0,0,1,0,"12,042",,,
,,Freehold Township,1,2,0,0,0,0,0,0,1,1,1,"36,033",,,
,,Galloway Township,2,0,0,0,0,0,0,0,0,2,0,"37,716",,,
,,Glassboro,2,0,0,0,0,0,0,1,1,0,0,"19,082",,,
,,Glen Ridge,1,0,0,0,0,0,0,0,1,0,0,"7,658",,,
,,Hackettstown,1,0,0,0,0,0,0,1,0,0,0,"9,576",,,
,,"Hamilton Township, Atlantic County",2,0,0,0,0,0,0,0,0,2,0,"26,802",,,
,,"Hamilton Township, Mercer County",0,0,0,1,0,0,0,1,0,,0,"89,138",,,
,,Harrison Township,2,0,0,0,0,0,0,1,1,0,0,"12,812",,,
,,Highland Park,3,1,0,0,0,0,0,1,1,1,1,"14,478",,,
,,Hightstown,1,0,0,1,0,0,0,0,1,0,1,"5,592",,,
,,Hillsborough Township,0,3,1,0,0,0,0,0,2,2,0,"39,522",,,
,,Hoboken,5,0,1,2,0,0,0,3,2,1,2,"53,303",,,
,,Holmdel Township,1,0,0,0,0,0,0,0,1,0,0,"16,699",,,
,,Hopewell Township,1,0,0,0,0,0,0,0,0,1,0,"18,416",,,
,,Howell Township,2,3,1,1,0,0,0,1,4,1,1,"51,884",,,
,,Jackson Township,1,0,0,0,0,0,0,0,0,0,1,"56,347",,,
,,Jersey City,0,1,2,1,0,0,0,2,1,1,0,"260,005",,,
,,Keansburg,3,0,0,1,0,0,0,1,1,1,1,"9,991",,,
,,Kearny,1,2,0,0,0,0,0,0,1,0,2,"41,964",,,
,,Lacey Township,1,0,1,0,0,0,0,2,0,0,0,"28,100",,,
,,Lakewood Township,7,8,0,0,0,0,0,1,5,7,2,"93,749",,,
