,,Santa Cruz,7,3,2,0,0,0,4,1,2,5,"64,969"
,,Santa Monica,1,1,1,0,0,0,0,2,1,0,"93,921"
,,Santa Rosa,0,0,1,0,0,0,1,0,0,0,"176,383"
,,Santee,0,1,0,0,0,0,0,0,0,1,"58,651"
,,Sebastopol,1,0,0,0,0,0,0,1,0,0,"7,734"
,,Simi Valley,1,1,0,0,0,0,0,1,0,1,"127,252"
,,Solvang,0,0,1,0,0,0,0,0,1,0,"5,844"
,,Sonoma,1,0,0,0,0,0,1,0,0,0,"11,113"
,,Sonora,1,0,0,0,0,0,0,0,0,1,"4,802"
,,South Gate,0,1,1,0,0,0,0,0,1,1,"96,791"
,,South San Francisco,0,4,0,0,0,0,0,0,0,4,"67,995"
,,Stockton,2,0,0,1,0,0,0,0,2,1,"308,348"
,,Suisun City,1,0,0,0,0,0,0,1,0,0,"29,768"
,,Sunnyvale,0,1,0,0,0,0,0,0,1,0,"154,108"
,,Thousand Oaks,0,1,0,0,0,0,0,1,0,0,"129,853"
,,Torrance,0,1,0,0,0,0,0,0,1,0,"149,078"
,,Turlock,3,0,0,0,0,0,3,0,0,0,"73,031"
,,Twentynine Palms,1,0,0,0,0,0,0,0,0,1,"26,213"
,,Ukiah,0,0,1,0,0,0,0,1,0,0,"15,897"
,,Union City,0,0,1,0,0,0,0,1,0,0,"75,501"
,,Vacaville,1,0,0,0,0,0,1,0,0,0,"97,671"
,,Vallejo,2,0,0,0,0,0,0,0,1,1,"122,293"
,,Ventura,2,0,1,0,0,0,0,1,1,1,"110,228"
,,Victorville,1,0,1,0,0,0,0,1,0,1,"123,438"
,,Walnut Creek,1,1,1,0,0,0,0,1,1,1,"69,860"
,,Watsonville,0,1,0,0,0,0,1,0,0,0,"54,110"
,,West Covina,1,0,0,0,0,0,1,0,0,0,"108,950"
,,West Hollywood,2,0,5,0,0,0,0,2,2,3,"36,594"
,,Westminster,3,0,1,0,0,0,3,0,1,0,"92,582"
,,Wildomar,1,0,0,0,0,0,0,0,0,1,"36,310"
,,Windsor,2,0,0,0,0,0,1,0,0,1,"27,594"
,Universities and Colleges,,22,7,9,0,0,1,,,,,
,,"California State Polytechnic University, San Luis Obispo",1,0,0,0,0,0,1,0,0,0,"20,944"
,,California State University:,,,,,,,,,,,
,,Dominguez Hills,4,0,0,0,0,0,2,0,0,2,"14,635"
,,Fullerton,0,0,1,0,0,0,0,1,0,0,"38,948"
,,Long Beach,2,0,0,0,0,0,0,0,2,0,"37,446"
,,San Jose,5,0,0,0,0,0,0,0,1,4,"32,773"
,,Stanislaus,0,0,1,0,0,0,1,0,0,0,"9,282"
,,Foothill-De Anza College,0,0,1,0,0,1,1,1,0,0,"37,960"
,,Humboldt State University,1,1,1,0,0,0,0,2,1,0,"8,790"
,,Riverside Community College,0,1,0,0,0,0,0,0,0,1,"37,594"
,,San Diego State University,3,0,0,0,0,0,1,1,0,1,"34,254"
,,University of California:,,,,,,,,,,,
,,Berkeley,1,2,1,0,0,0,1,1,0,2,"38,189"
,,Davis,1,0,0,0,0,0,1,0,0,0,"35,186"
,,Los Angeles,2,1,1,0,0,0,2,0,1,1,"41,908"
,,Riverside,0,1,0,0,0,0,1,0,0,0,"21,385"
,,San Diego,2,0,1,0,0,0,0,2,0,1,"32,906"
,,San Francisco,0,1,0,0,0,0,0,0,0,1,"3,107"
,,Santa Cruz,0,0,1,0,0,0,0,0,0,1,"17,868"
,,Ventura County Community College District,0,0,1,0,0,0,0,0,0,1,"34,022"
,Metropolitan Counties,,58,9,20,0,0,2,,,,,
,,Butte,0,0,1,0,0,0,0,0,1,0,
,,El Dorado,0,1,0,0,0,0,1,0,0,0,
,,Fresno,0,0,1,0,0,0,0,1,0,0,
,,Los Angeles,17,3,6,0,0,0,5,4,6,11,
,,Orange,2,0,0,0,0,0,2,0,0,0,
,,Riverside,3,0,1,0,0,1,0,1,3,1,
,,Sacramento,8,1,1,0,0,0,5,3,1,1,
,,San Bernardino,3,2,1,0,0,1,4,3,0,0,
,,San Diego,13,1,4,0,0,0,1,7,8,2,
,,San Mateo,1,1,1,0,0,0,1,1,1,0,
,,Santa Barbara,1,0,0,0,0,0,0,0,0,1,
,,Santa Clara,2,0,0,0,0,0,1,0,1,0,
,,Shasta,2,0,0,0,0,0,1,1,0,0,
,,Solano,1,0,0,0,0,0,0,0,1,0,
,,Sonoma,1,0,3,0,0,0,0,1,3,0,
,,Sutter,1,0,0,0,0,0,0,0,0,1,
,,Ventura,2,0,0,0,0,0,0,1,1,0,
,,Yuba,1,0,1,0,0,0,0,0,0,2,
,Nonmetropolitan Counties,,3,3,0,0,0,0,,,,,
,,Amador,0,1,0,0,0,0,0,0,1,0,
,,Humboldt,0,1,0,0,0,0,0,0,0,1,
,,Lake,1,0,0,0,0,0,0,1,0,0,
,,Mendocino,2,0,0,0,0,0,1,0,0,1,
,,Tuolumne,0,1,0,0,0,0,0,0,1,0,
,Other Agencies,,18,2,6,0,0,1,,,,,
,,California State Fair,1,0,0,0,0,0,0,0,1,0,
,,"East Bay Regional Parks, Alameda County",0,1,0,0,0,0,0,0,0,1,
,,Fontana Unified School District,0,0,1,0,0,0,0,0,0,1,
,,Los Angeles Transportation Services Bureau2,10,0,4,0,0,1,7,2,3,3,
,,Port of San Diego Harbor,2,1,0,0,0,0,2,0,1,0,
,,San Francisco Bay Area Rapid Transit: ,,,,,,,,,,,
,,Alameda County,2,0,0,0,0,0,1,0,0,1,
,,Contra Costa County,2,0,0,0,0,0,1,0,0,1,
,,Santa Clara Transit District,1,0,1,0,0,0,0,0,1,1,
Colorado,Total,,67,19,23,0,0,0,,,,,
,Cities,,47,7,17,0,0,0,,,,,
,,Aspen,0,1,0,0,0,0,0,0,0,1,"6,926"
,,Aurora,15,0,3,0,0,0,1,3,6,8,"366,477"
,,Boulder,2,1,1,0,0,0,1,1,2,0,"109,189"
,,Breckenridge,0,0,1,0,0,0,0,0,1,0,"4,971"
,,Carbondale,1,0,0,0,0,0,0,1,0,0,"6,728"
,,Centennial,2,0,0,0,0,0,0,0,2,0,"111,479"
,,Colorado Springs,1,1,4,0,0,0,0,2,1,3,"464,113"
,,Delta,0,0,1,0,0,0,1,0,0,0,"8,778"
,,Denver,10,3,6,0,0,0,4,2,1,12,"699,259"
,,Dillon,0,1,0,0,0,0,0,0,0,1,972
,,Erie,1,0,0,0,0,0,0,0,1,0,"22,115"
,,Florence,1,0,0,0,0,0,0,0,1,0,"3,861"
,,Fort Collins,2,0,0,0,0,0,2,0,0,0,"164,670"
,,Fort Lupton,1,0,0,0,0,0,0,1,0,0,"7,903"
,,Fountain,0,0,1,0,0,0,0,0,0,1,"28,115"
,,Golden,1,0,0,0,0,0,0,0,1,0,"20,616"
,,Grand Junction,3,0,0,0,0,0,0,0,3,0,"60,628"
,,Longmont,3,0,0,0,0,0,0,0,1,2,"93,268"
,,Loveland,1,0,0,0,0,0,0,0,1,0,"76,936"
,,Nederland,1,0,0,0,0,0,0,0,1,0,"1,534"
,,Pueblo,1,0,0,0,0,0,0,0,0,1,"109,927"
,,Sterling,1,0,0,0,0,0,0,0,0,1,"14,087"
,Universities and Colleges,,2,3,3,0,0,0,,,,,
,,Auraria Higher Education Center 3,0,0,1,0,0,0,0,1,0,0,
,,"University of Colorado, Boulder",2,3,1,0,0,0,2,0,2,2,"33,056"
,,University of Northern Colorado,0,0,1,0,0,0,0,0,1,0,"12,216"
,Metropolitan Counties,,15,8,3,0,0,0,,,,,
,,Adams,1,0,0,0,0,0,0,0,1,0,
,,Arapahoe,2,1,2,0,0,0,0,3,1,1,
,,Boulder,1,1,0,0,0,0,0,0,0,2,
,,Douglas,2,0,0,0,0,0,0,0,1,1,
,,El Paso,1,0,0,0,0,0,1,0,0,0,
,,Larimer2,6,6,1,0,0,0,0,2,1,5,
,,Mesa,1,0,0,0,0,0,1,0,0,0,
,,Teller,1,0,0,0,0,0,0,1,0,0,
,Nonmetropolitan Counties,,3,1,0,0,0,0,,,,,
,,Custer,1,0,0,0,0,0,0,0,1,0,
,,Garfield,1,0,0,0,0,0,1,0,0,0,
,,San Juan,1,0,0,0,0,0,0,0,1,0,
,,Summit,0,1,0,0,0,0,0,0,0,1,
Connecticut,Total,,62,30,14,0,0,0,,,,,
,Cities,,59,27,12,0,0,0,,,,,
,,Bloomfield,0,1,1,0,0,0,1,1,0,0,"20,801"
,,Bridgeport,5,1,0,0,0,0,0,4,2,0,"148,180"
,,Bristol,0,0,2,0,0,0,0,0,1,1,"60,445"
,,Clinton,1,0,0,0,0,0,0,0,1,0,"13,008"
,,Danbury,3,5,1,0,0,0,1,1,1,6,"85,335"
,,Darien,0,1,0,0,0,0,0,0,1,0,"21,995"
,,Greenwich,0,1,0,0,0,0,0,0,1,0,"62,970"
,,Groton,1,0,0,0,0,0,0,0,0,1,"9,189"
,,Groton Town,1,0,0,0,0,0,0,0,1,0,"29,910"
,,Guilford,1,0,0,0,0,0,1,0,0,0,"22,343"
,,Hartford,5,0,1,0,0,0,2,2,1,1,"123,736"
,,Ledyard,0,0,1,0,0,0,0,0,0,1,"15,021"
,,Madison,0,1,0,0,0,0,0,0,0,1,"18,212"
,,Manchester,6,0,1,0,0,0,1,2,1,3,"57,957"
,,Middletown,1,1,0,0,0,0,0,2,0,0,"46,580"
,,Naugatuck,1,0,0,0,0,0,0,1,0,0,"31,469"
,,New Haven,4,3,2,0,0,0,5,1,0,3,"130,425"
,,Newington,1,0,1,0,0,0,1,0,0,1,"30,610"
,,New London,0,2,0,0,0,0,2,0,0,0,"27,092"
,,Norwalk,5,2,0,0,0,0,1,5,0,1,"88,989"
,,Norwich,1,0,0,0,0,0,1,0,0,0,"39,771"
,,Old Saybrook,1,0,0,0,0,0,0,0,0,1,"10,145"
,,Ridgefield,0,1,0,0,0,0,0,0,0,1,"25,358"
,,Rocky Hill,0,1,0,0,0,0,0,0,0,1,"20,085"
,,Shelton,0,1,0,0,0,0,0,0,0,1,"41,638"
,,Southington,1,0,0,0,0,0,0,1,0,0,"43,948"
,,Stamford,5,1,2,0,0,0,4,2,1,1,"130,116"
,,Stratford,1,0,0,0,0,0,0,1,0,0,"52,841"
,,Torrington,1,2,0,0,0,0,0,1,1,1,"34,626"
,,Trumbull,1,0,0,0,0,0,1,0,0,0,"36,741"
,,Vernon,1,0,0,0,0,0,0,0,0,1,"28,915"
,,Wallingford,1,0,0,0,0,0,0,0,1,0,"44,840"
,,Waterbury,6,0,0,0,0,0,2,3,0,1,"108,491"
,,Waterford,0,1,0,0,0,0,0,0,1,0,"19,236"
,,West Hartford,1,1,0,0,0,0,0,0,0,2,"62,979"
,,Westport,2,0,0,0,0,0,0,2,0,0,"28,198"
,,Wethersfield,1,0,0,0,0,0,1,0,0,0,"26,306"
,,Willimantic,1,0,0,0,0,0,0,0,1,0,"17,766"
,,Woodbridge,0,1,0,0,0,0,0,0,1,0,"8,864"
,Universities and Colleges,,0,1,1,0,0,0,,,,,
,,Southern Connecticut State University,0,1,1,0,0,0,1,0,1,0,"10,473"
,State Police Agencies,,2,2,1,0,0,0,,,,,
,,Connecticut State Police,2,2,1,0,0,0,0,1,3,1,
,Tribal Agencies,,1,0,0,0,0,0,,,,,
,,Mashantucket Pequot Tribal,1,0,0,0,0,0,0,0,0,1,
Delaware,Total,,11,3,1,0,0,0,,,,,
,Cities,,3,1,0,0,0,0,,,,,
,,Camden,1,0,0,0,0,0,0,0,0,1,"3,512"
,,Newark,1,0,0,0,0,0,0,0,0,1,"34,297"
,,Rehoboth Beach,1,0,0,0,0,0,1,0,0,0,"1,485"
,,Smyrna,0,1,0,0,0,0,0,1,0,0,"11,573"
,Metropolitan Counties,,3,1,0,0,0,0,,,,,
,,New Castle County Police Department,3,1,0,0,0,0,1,0,2,1,
,State Police Agencies,,3,1,1,0,0,0,,,,,
,,State Police:,,,,,,,,,,,
,,Kent County,1,0,0,0,0,0,0,0,1,0,
,,New Castle County,2,1,1,0,0,0,1,2,0,1,
,Other Agencies,,2,0,0,0,0,0,,,,,
,,Park Rangers,2,0,0,0,0,0,0,0,0,2,
District of Columbia,Total,,33,18,42,2,0,20,,,,,
,Cities,,26,18,40,1,0,19,,,,,
,,Washington,26,18,40,1,0,19,20,35,25,24,"681,170"
,Other Agencies,,7,0,2,1,0,1,,,,,
,,Metro Transit Police,7,0,2,1,0,1,0,4,3,4,
Florida,Total,,43,19,32,1,0,1,,,,,
,Cities,,27,14,23,1,0,0,,,,,
,,Arcadia,1,0,0,0,0,0,,,1,,"7,893"
,,Cape Coral,1,0,0,0,0,0,,,,1,"179,631"
,,Casselberry,0,1,0,0,0,0,,,1,,"27,220"
,,Cocoa,0,0,1,0,0,0,1,,,,"17,825"
,,Coral Gables,1,0,0,0,0,0,1,,,,"51,980"
,,Davie,3,1,1,0,0,0,2,3,,,"102,692"
,,Fort Myers,2,0,1,0,0,0,1,,1,1,"76,579"
,,Gainesville,4,0,0,0,0,0,1,,,3,"131,242"
,,Homestead,1,0,1,0,0,0,2,,,,"67,700"
,,Largo,1,0,1,0,0,0,,1,,1,"81,402"
,,Miami Beach,0,4,12,1,0,0,6,4,4,3,"93,165"
,,New Port Richey,2,0,0,0,0,0,,2,,,"16,038"
,,North Miami,0,0,1,0,0,0,,1,,,"62,974"
,,North Miami Beach,0,2,0,0,0,0,,2,,,"44,442"
,,Oakland Park,0,0,1,0,0,0,,1,,,"44,903"
,,Orlando,3,1,1,0,0,0,,2,1,2,"277,719"
,,Palm Bay,3,1,0,0,0,0,,2,1,1,"108,823"
,,Pinellas Park,1,0,0,0,0,0,,,1,,"52,113"
,,Southwest Ranches,1,1,0,0,0,0,1,,1,,"7,953"
,,Sunrise,0,1,0,0,0,0,,1,,,"94,400"
,,Tamarac,0,0,1,0,0,0,1,,,,"65,516"
,,Tampa,2,0,1,0,0,0,,,2,1,"375,904"
,,Temple Terrace,0,0,1,0,0,0,,,,1,"25,972"
,,Titusville,0,1,0,0,0,0,1,,,,"45,723"
,,West Palm Beach,0,1,0,0,0,0,,,1,,"108,074"
,,West Park,1,0,0,0,0,0,1,,,,"15,285"
,Universities and Colleges,,1,0,0,0,0,0,,,,,
,,University of Florida,1,0,0,0,0,0,,,1,,"50,645"
,Metropolitan Counties,,15,5,9,0,0,1,,,,,
,,Brevard,1,0,2,0,0,0,,1,1,1,
,,Charlotte,1,0,0,0,0,0,1,,,,
,,Clay,2,0,0,0,0,0,1,,,1,
,,Escambia,2,0,0,0,0,0,1,1,,,
,,Hillsborough,1,0,0,0,0,0,,,1,,
,,Lake,1,0,0,0,0,0,1,,,,
,,Lee,1,0,1,0,0,0,2,,,,
,,Miami-Dade,0,1,0,0,0,0,,1,,,
,,Orange,0,1,1,0,0,1,2,,,1,
,,Osceola,1,0,0,0,0,0,1,,,,
,,Palm Beach,0,1,0,0,0,0,,,,1,
,,Pasco,0,0,1,0,0,0,,,,1,
,,Pinellas,1,0,1,0,0,0,,2,,,
,,Seminole,0,1,0,0,0,0,,1,,,
,,St. Johns,0,0,1,0,0,0,,,1,,
,,St. Lucie,0,1,0,0,0,0,,,1,,
,,Volusia,4,0,2,0,0,0,,2,1,3,
Georgia,Total,,25,2,12,0,0,0,,,,,
,Cities,,1,0,5,0,0,0,,,,,
,,Atlanta,0,0,5,0,0,0,1,4,0,0,"472,579"
,,Conyers,1,0,0,0,0,0,0,0,0,1,"16,004"
,Universities and Colleges,,1,0,0,0,0,0,,,,,
,,University of Georgia,1,0,0,0,0,0,1,0,0,0,"36,130"
,Metropolitan Counties,,23,2,7,0,0,0,,,,,
,,Cobb County Police Department,19,2,4,0,0,0,6,7,12,0,
