state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population
ALABAMA,Cities,Uniontown,0,0,0,0,"1,522"
ALABAMA,Cities,Valley,0,0,0,0,"9,966"
ALABAMA,Cities,Valley Head,0,0,0,0,667
ALABAMA,Cities,Vance,0,0,0,0,"1,307"
ALABAMA,Cities,Vernon,0,0,0,0,"1,863"
ALABAMA,Cities,Vestavia Hills,,,0,0,"31,420"
ALABAMA,Cities,Warrior,0,0,0,0,"3,171"
ALABAMA,Cities,Weaver,0,0,0,0,"2,972"
ALABAMA,Cities,Webb,0,0,0,0,"1,417"
ALABAMA,Cities,West Blocton,0,0,0,0,"1,422"
ALABAMA,Cities,Winfield,0,0,0,0,"4,573"
ALABAMA,Cities,Woodstock,0,0,0,0,"1,099"
ALABAMA,Cities,York,0,0,0,0,"2,466"
ALABAMA,Universities and Colleges,Auburn University: Montgomery,0,0,0,0,"5,567"
ALABAMA,Universities and Colleges,Calhoun Community College3,0,0,0,0,
ALABAMA,Universities and Colleges,George C. Wallace State Community College,0,0,0,0,"4,653"
ALABAMA,Universities and Colleges,Jacksonville State University,0,0,0,0,"9,351"
ALABAMA,Universities and Colleges,Troy University,0,0,0,0,"29,328"
ALABAMA,Universities and Colleges,University of Alabama:,,,,,
ALABAMA,Universities and Colleges,Birmingham,0,0,0,0,"16,874"
ALABAMA,Universities and Colleges,Huntsville,0,0,0,0,"7,681"
ALABAMA,Universities and Colleges,Tuscaloosa,0,,,,"28,699"
ALABAMA,Universities and Colleges,University of Montevallo,0,0,0,0,"3,044"
ALABAMA,Universities and Colleges,University of North Alabama,0,0,0,0,"7,194"
ALABAMA,Universities and Colleges,University of South Alabama,0,0,0,0,"14,522"
ALABAMA,Universities and Colleges,University of West Alabama,0,0,0,0,"5,157"
ALABAMA,Metropolitan Counties,Autauga,0,0,,0,
ALABAMA,Metropolitan Counties,Calhoun,0,0,0,0,
ALABAMA,Metropolitan Counties,Chilton,0,0,0,,
ALABAMA,Metropolitan Counties,Colbert,0,0,0,0,
ALABAMA,Metropolitan Counties,Etowah,0,0,0,0,
ALABAMA,Metropolitan Counties,Geneva,0,0,0,0,
ALABAMA,Metropolitan Counties,Greene,0,0,0,0,
ALABAMA,Metropolitan Counties,Henry,0,0,0,0,
ALABAMA,Metropolitan Counties,Houston,0,0,0,0,
ALABAMA,Metropolitan Counties,Lauderdale,0,0,0,0,
ALABAMA,Metropolitan Counties,Lawrence,0,0,0,0,
ALABAMA,Metropolitan Counties,Lee,0,0,0,,
ALABAMA,Metropolitan Counties,Lowndes,0,0,0,0,
ALABAMA,Metropolitan Counties,Madison,0,0,0,0,
ALABAMA,Metropolitan Counties,Mobile,0,0,0,0,
ALABAMA,Metropolitan Counties,Montgomery,0,0,0,0,
ALABAMA,Metropolitan Counties,Shelby,0,0,0,0,
ALABAMA,Metropolitan Counties,St. Clair,,0,,,
ALABAMA,Nonmetropolitan Counties,Baldwin,0,0,0,,
ALABAMA,Nonmetropolitan Counties,Barbour,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Bullock,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Butler,0,0,0,,
ALABAMA,Nonmetropolitan Counties,Cherokee,0,0,,0,
ALABAMA,Nonmetropolitan Counties,Choctaw,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Clay,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Coffee,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Conecuh,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Coosa,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Crenshaw,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Dale,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Dallas,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,De Kalb,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Fayette,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Jackson,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Lamar,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Macon,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Marengo,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Marion,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Marshall,0,0,,,
ALABAMA,Nonmetropolitan Counties,Monroe,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Perry,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Pickens,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Pike,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Randolph,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Talladega,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Tallapoosa,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Washington,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Wilcox,0,0,0,0,
ALABAMA,Nonmetropolitan Counties,Winston,0,0,0,0,
ARIZONA,Cities,Bisbee,0,0,,0,"5,778"
ARIZONA,Cities,Buckeye,0,0,0,0,"50,008"
ARIZONA,Cities,Bullhead City,0,0,0,0,"39,488"
ARIZONA,Cities,Camp Verde,0,,0,0,"10,535"
ARIZONA,Cities,Casa Grande,0,0,0,0,"42,522"
ARIZONA,Cities,Chandler,0,0,0,0,"241,826"
ARIZONA,Cities,Chino Valley,0,0,0,0,"10,837"
ARIZONA,Cities,Clifton,0,0,0,0,"2,490"
ARIZONA,Cities,Coolidge,0,0,0,0,"10,737"
ARIZONA,Cities,Cottonwood,0,0,0,0,"11,010"
ARIZONA,Cities,Douglas,0,0,0,0,"16,912"
ARIZONA,Cities,Eagar,0,0,0,0,"4,376"
ARIZONA,Cities,El Mirage,0,0,0,0,"24,047"
ARIZONA,Cities,Eloy,0,,0,0,"12,897"
ARIZONA,Cities,Florence,0,0,0,0,"21,096"
ARIZONA,Cities,Fredonia,0,0,0,0,"1,110"
ARIZONA,Cities,Gilbert,0,0,0,0,"215,215"
ARIZONA,Cities,Globe,0,0,0,,"6,936"
ARIZONA,Cities,Goodyear,0,0,0,0,"61,721"
ARIZONA,Cities,Holbrook,0,0,0,0,"4,926"
ARIZONA,Cities,Huachuca City,0,0,0,0,"1,896"
ARIZONA,Cities,Marana,0,0,0,0,"34,039"
ARIZONA,Cities,Miami,0,0,0,,"1,710"
ARIZONA,Cities,Nogales,0,0,0,0,"19,399"
ARIZONA,Cities,Oro Valley,0,0,0,0,"42,644"
ARIZONA,Cities,Page,0,0,0,0,"6,854"
ARIZONA,Cities,Paradise Valley,0,0,0,0,"14,715"
ARIZONA,Cities,Parker,0,0,0,0,"3,024"
ARIZONA,Cities,Payson,0,0,0,0,"15,067"
ARIZONA,Cities,Pima,0,,0,0,"2,130"
ARIZONA,Cities,Pinetop-Lakeside,0,0,0,0,"4,382"
ARIZONA,Cities,Prescott Valley,0,0,0,0,"37,275"
ARIZONA,Cities,Quartzsite,0,0,0,0,"3,359"
ARIZONA,Cities,Safford,0,0,0,0,"9,528"
ARIZONA,Cities,Sahuarita,0,0,0,0,"24,067"
ARIZONA,Cities,Sedona,0,0,0,0,"11,240"
ARIZONA,Cities,Sierra Vista,0,0,0,0,"41,892"
ARIZONA,Cities,Snowflake-Taylor,0,0,0,0,"9,563"
ARIZONA,Cities,Somerton,0,0,0,0,"12,360"
ARIZONA,Cities,South Tucson,0,0,0,0,"5,855"
ARIZONA,Cities,Surprise,0,0,0,0,"92,294"
ARIZONA,Cities,Thatcher,0,0,0,0,"4,913"
ARIZONA,Cities,Tombstone,0,,0,0,"1,514"
ARIZONA,Cities,Wellton,0,0,0,0,"1,891"
ARIZONA,Cities,Wickenburg,0,0,0,0,"6,448"
ARIZONA,Cities,Willcox,0,0,0,0,"3,704"
ARIZONA,Cities,Williams,0,0,0,0,"3,233"
ARIZONA,Cities,Winslow,0,0,0,0,"9,529"
ARIZONA,Cities,Youngtown,0,0,0,0,"4,759"
ARIZONA,Universities and Colleges,Arizona State University: Main Campus,0,0,0,0,"68,064"
ARIZONA,Universities and Colleges,Central Arizona College,0,0,0,0,"6,795"
ARIZONA,Universities and Colleges,Northern Arizona University,0,0,0,0,"23,597"
ARIZONA,Universities and Colleges,Pima Community College,0,0,0,0,"35,880"
ARIZONA,Universities and Colleges,Yavapai College,0,0,0,0,"8,276"
ARIZONA,Metropolitan Counties,Coconino,0,0,0,0,
ARIZONA,Metropolitan Counties,Mohave,0,0,0,0,
ARIZONA,Metropolitan Counties,Yavapai,0,0,0,0,
ARIZONA,Metropolitan Counties,Yuma,0,0,0,0,
ARIZONA,Nonmetropolitan Counties,Apache,0,0,0,0,
ARIZONA,Nonmetropolitan Counties,Cochise,0,,,0,
ARIZONA,Nonmetropolitan Counties,Gila,0,0,0,0,
ARIZONA,Nonmetropolitan Counties,Graham,0,0,0,0,
ARIZONA,Nonmetropolitan Counties,La Paz,0,0,0,0,
ARIZONA,Nonmetropolitan Counties,Navajo,0,0,0,0,
ARIZONA,Nonmetropolitan Counties,Santa Cruz,0,0,0,0,
ARIZONA,State Police Agencies,Arizona Department of Public Safety,0,0,0,0,
ARIZONA,Other Agencies,Tucson Airport Authority,0,0,0,0,
ARKANSAS,Cities,Alma,0,0,0,0,"5,318"
ARKANSAS,Cities,Arkadelphia,0,0,0,0,"11,213"
ARKANSAS,Cities,Arkansas City,0,0,0,0,506
ARKANSAS,Cities,Ash Flat,0,0,0,0,"1,099"
ARKANSAS,Cities,Atkins,0,0,0,0,"2,992"
ARKANSAS,Cities,Augusta,0,0,,,"2,176"
ARKANSAS,Cities,Austin,0,0,0,,"2,260"
ARKANSAS,Cities,Bald Knob,0,0,0,0,"3,456"
ARKANSAS,Cities,Barling,0,0,0,0,"4,587"
ARKANSAS,Cities,Bay,0,0,0,0,"2,085"
ARKANSAS,Cities,Bearden,0,0,0,0,999
ARKANSAS,Cities,Beebe,0,0,0,0,"7,173"
ARKANSAS,Cities,Bella Vista,0,0,0,0,"26,745"
ARKANSAS,Cities,Berryville,0,0,0,0,"5,391"
ARKANSAS,Cities,Blytheville,0,0,0,0,"15,787"
ARKANSAS,Cities,Bono,0,,,,"1,634"
ARKANSAS,Cities,Booneville,0,0,0,0,"4,024"
ARKANSAS,Cities,Bradford,0,0,0,0,973
ARKANSAS,Cities,Brinkley,0,0,0,0,"3,004"
ARKANSAS,Cities,Bull Shoals,0,0,0,0,"2,138"
ARKANSAS,Cities,Cabot,0,0,0,0,"24,900"
ARKANSAS,Cities,Caddo Valley,0,0,0,0,654
ARKANSAS,Cities,Camden,0,0,0,0,"11,163"
ARKANSAS,Cities,Cammack Village,0,0,0,0,782
ARKANSAS,Cities,Carlisle,0,0,0,0,"2,470"
ARKANSAS,Cities,Cave City,0,0,0,0,"2,028"
ARKANSAS,Cities,Cave Springs,0,0,0,0,"1,892"
ARKANSAS,Cities,Centerton,0,0,0,0,"9,788"
ARKANSAS,Cities,Charleston,0,0,0,0,"2,999"
ARKANSAS,Cities,Cherokee Village,0,0,0,0,"4,710"
ARKANSAS,Cities,Clarendon,0,,0,0,"1,564"
ARKANSAS,Cities,Clarksville,0,0,0,0,"8,843"
ARKANSAS,Cities,Clinton,0,0,0,0,"2,609"
ARKANSAS,Cities,Corning,0,,,,"3,217"
ARKANSAS,Cities,Cotter,0,0,0,0,"1,096"
ARKANSAS,Cities,Danville,0,0,0,0,"2,529"
ARKANSAS,Cities,Dardanelle,0,0,0,0,"4,548"
ARKANSAS,Cities,Decatur,0,0,0,0,"2,143"
ARKANSAS,Cities,De Queen,0,0,0,0,"6,251"
ARKANSAS,Cities,Dermott,0,0,0,0,"3,158"
ARKANSAS,Cities,Des Arc,0,0,0,0,"1,687"
ARKANSAS,Cities,De Witt,0,0,0,0,"3,175"
ARKANSAS,Cities,Diamond City,0,,,,818
ARKANSAS,Cities,Diaz,0,0,0,0,"1,108"
ARKANSAS,Cities,Dover,0,,,,"1,412"
ARKANSAS,Cities,Dumas,0,0,0,0,"4,496"
ARKANSAS,Cities,Earle,0,0,0,0,"2,732"
ARKANSAS,Cities,El Dorado,0,0,0,0,"19,441"
ARKANSAS,Cities,Etowah,0,0,0,0,342
ARKANSAS,Cities,Eudora,0,,,,"2,248"
ARKANSAS,Cities,Eureka Springs,0,0,0,0,"2,402"
ARKANSAS,Cities,Fairfield Bay,0,0,0,0,"2,460"
ARKANSAS,Cities,Farmington,0,0,0,0,"4,795"
ARKANSAS,Cities,Fayetteville,0,0,0,0,"79,237"
ARKANSAS,Cities,Flippin,0,0,0,0,"1,357"
ARKANSAS,Cities,Fordyce,0,0,0,0,"4,087"
ARKANSAS,Cities,Forrest City,0,0,0,0,"13,052"
ARKANSAS,Cities,Fort Smith,0,0,0,0,"86,096"
ARKANSAS,Cities,Gassville,0,0,0,0,"2,210"
ARKANSAS,Cities,Gentry,0,0,0,0,"3,200"
ARKANSAS,Cities,Glenwood,0,0,0,0,"1,986"
ARKANSAS,Cities,Gosnell,0,0,0,0,"3,541"
ARKANSAS,Cities,Gravette,0,0,0,0,"2,756"
ARKANSAS,Cities,Greenbrier,0,0,0,0,"4,746"
ARKANSAS,Cities,Green Forest,0,0,0,0,"3,106"
ARKANSAS,Cities,Greenland,0,0,0,0,"1,278"
ARKANSAS,Cities,Greenwood,0,0,0,0,"8,937"
ARKANSAS,Cities,Greers Ferry,0,0,0,0,973
