year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookAtMe
, Nan, Nan,Bannockburn,0,0,0,0,1575,
, Nan, Nan,Barrington,0,0,0,0,10368,
, Nan, Nan,Barrington Hills,0,0,0,0,4237,
, Nan, Nan,Bartonville,0,0,0,0,6473,
, Nan, Nan,Beecher,0,0,0,0,4470,
, Nan, Nan,Belgium,0,0,0,0,394,
, Nan, Nan,Bellwood,0,0,0, Nan,19181,
, Nan, Nan,Benld,0,0,0,0,1512,
, Nan, Nan,Benton,0,0,0,0,7044,
, Nan, Nan,Berkeley,0,0,0,0,5243,
, Nan, Nan,Berwyn,0,0,0,0,56778,
, Nan, Nan,Bethalto,0,0,0,0,9410,
, Nan, Nan,Blandinsville,0,0,0,0,644,
, Nan, Nan,Bloomingdale,0,0,0,0,22412,
, Nan, Nan,Blue Island,0,0,0,0,23811,
, Nan, Nan,Blue Mound,0,0, Nan, Nan,1132,
, Nan, Nan,Bluffs,0,0,0,0,693,
, Nan, Nan,Bolingbrook,0,0,0,0,74049,
, Nan, Nan,Bourbonnais,0,0,0,0,18565,
, Nan, Nan,Bradley,0,0,0,0,15766,
, Nan, Nan,Braidwood,0,0,0,0,6148,
, Nan, Nan,Breese,0,0,0,0,4524,
, Nan, Nan,Bridgeview,0,0,0,0,16474,
, Nan, Nan,Brighton,0,0,0,0,2218,
, Nan, Nan,Broadview,0,0,0,0,7980,
, Nan, Nan,Brookfield,0,0,0,0,19052,
, Nan, Nan,Buffalo Grove,0,0,0,0,41840,
, Nan, Nan,Bull Valley,0,0,0,0,1108,
, Nan, Nan,Burbank,0,0,0,0,29276,
, Nan, Nan,Burnham,0,0,0,0,4236,
, Nan, Nan,Burr Ridge,0,0,0,0,10794,
, Nan, Nan,Byron,0,0,0,0,3669,
, Nan, Nan,Cahokia,0,0,0, Nan,14616,
, Nan, Nan,Calumet City,0,0,0,0,37281,
, Nan, Nan,Cambridge,0,0,0,0,2124,
, Nan, Nan,Campton Hills,0,0,0,0,11351,
, Nan, Nan,Canton,0,0,0,0,14371,
, Nan, Nan,Carbondale,0,0,0,0,26370,
, Nan, Nan,Carlinville,0,0,0,0,5787,
, Nan, Nan,Carlyle,0,0,0,0,3242,
, Nan, Nan,Carol Stream,0,0,0,0,40536,
, Nan, Nan,Carpentersville,0,0,0,0,38363,
, Nan, Nan,Carrollton,0,0, Nan, Nan,2431,
, Nan, Nan,Carterville,0,0,0,0,5710,
, Nan, Nan,Carthage,0,0,0,0,2530,
, Nan, Nan,Cary,0,0,0,0,17961,
, Nan, Nan,Casey,0,0,0, Nan,2748,
, Nan, Nan,Caseyville,0,0, Nan, Nan,4080,
, Nan, Nan,Catlin,0,0,0,0,2042,
, Nan, Nan,Champaign,0,0,0,0,83995,
, Nan, Nan,Channahon,0,0,0,0,12605,
, Nan, Nan,Charleston,0,0,0,0,21985,
, Nan, Nan,Chatham,0,0,0,0,12186,
, Nan, Nan,Chenoa,0,0,0,0,3270,
, Nan, Nan,Cherry Valley,0,0,0,0,3128,
, Nan, Nan,Chester,0,0,0,0,8418,
, Nan, Nan,Chicago Heights,0,0,0,0,30456,
, Nan, Nan,Chicago Ridge,0,0,0,0,14482,
, Nan, Nan,Chillicothe,0,0,0,0,6185,
, Nan, Nan,Cicero,0,0,0,0,84147,
, Nan, Nan,Clarendon Hills,0,0,0,0,8684,
, Nan, Nan,Clinton,0,0,0, Nan,7128,
, Nan, Nan,Coal City,0,0,0,0,5524,
, Nan, Nan,Coal Valley,0,0,0,0,3748,
, Nan, Nan,Cobden,0,0,0,0,1130,
, Nan, Nan,Colchester,0,0,0,0,1379,
, Nan, Nan,Colfax,0,0,0,0,1065,
, Nan, Nan,Collinsville,0,0,0,0,24941,
, Nan, Nan,Colona,0,0,0,0,5075,
, Nan, Nan,Columbia,0,0,0,0,10070,
, Nan, Nan,Cortland,0,0,0,0,4332,
, Nan, Nan,Country Club Hills,0,0,0,0,16969,
, Nan, Nan,Countryside,0,0,0, Nan,5972,
, Nan, Nan,Cowden,0,0,0,0,595,
, Nan, Nan,Crete,0,0,0,0,8216,
, Nan, Nan,Danvers,0,0,0,0,1168,
, Nan, Nan,Danville,0,0,0,0,32404,
, Nan, Nan,Darien,0,0,0,0,22423,
, Nan, Nan,Davis,0,0,0,0,657,
, Nan, Nan,Decatur,0,0,0,0,74373,
, Nan, Nan,Deer Creek,0,0,0,0,704,
, Nan, Nan,Deerfield,0,0,0,0,18309,
, Nan, Nan,Delavan,0,0,0,0,1678,
, Nan, Nan,De Pue,0,0,0,0,1755,
, Nan, Nan,De Soto,0,0,0,0,1591,
, Nan, Nan,Des Plaines,0,0,0,0,59041,
, Nan, Nan,Diamond,0,0,0,0,2497,
, Nan, Nan,Divernon,0,0,0,0,1163,
, Nan, Nan,Dixmoor,0,0,0, Nan,3591,
, Nan, Nan,Dixon,0,0,0,0,15240,
, Nan, Nan,Dolton,0,0, Nan, Nan,23374,
, Nan, Nan,Downers Grove,0,0,0,0,49860,
, Nan, Nan,Dupo,0,0,0,0,3969,
, Nan, Nan,Du Quoin,0,0,0,0,5946,
, Nan, Nan,Dwight,0,0,0,0,4128,
, Nan, Nan,Earlville,0,0,0,0,1651,
, Nan, Nan,East Alton,0,0,0,0,6141,
, Nan, Nan,East Carondelet,0,0,0, Nan,486,
, Nan, Nan,East Dubuque,0,0,0,0,1678,
, Nan, Nan,East Hazel Crest,0,0,0,0,1560,
, Nan, Nan,East Moline,0,0,0,0,21373,
, Nan, Nan,Easton,0,0, Nan, Nan,306,
, Nan, Nan,East Peoria,0,0,0,0,23519,
, Nan, Nan,East St. Louis,0,0,0,0,26523,
, Nan, Nan,Edinburg,0,0,0,0,1062,
, Nan, Nan,Edwardsville,0,0,0,0,24757,
, Nan, Nan,Effingham,0,0,0,0,12619,
, Nan, Nan,Elburn,0,0,0,0,5675,
, Nan, Nan,Eldorado,0,0,0,0,4125,
, Nan, Nan,Elgin,0,0,0,0,110595,
, Nan, Nan,Elizabeth,0,0,0,0,755,
, Nan, Nan,Elk Grove Village,0,0,0,0,33485,
, Nan, Nan,Elmhurst,0,0,0,0,45906,
, Nan, Nan,Elmwood,0,0,0,0,2117,
, Nan, Nan,Elmwood Park,0,0,0,0,25007,
, Nan, Nan,El Paso,0,0,0,0,2825,
, Nan, Nan,Elwood,0,0,0,0,2264,
, Nan, Nan,Energy,0,0,0,0,1154,
, Nan, Nan,Erie,0,0,0,0,1567,
, Nan, Nan,Evanston,0,0,0,0,75817,
, Nan, Nan,Evergreen Park,0,0,0,0,19980,
, Nan, Nan,Fairbury,0,0,0, Nan,3675,
, Nan, Nan,Fairfield,0,0,0,0,5105,
, Nan, Nan,Fairmont City,0,0,0,0,2521,
, Nan, Nan,Fairmount,0,0,0,0,628,
, Nan, Nan,Fairview Heights,0,0,0,0,16885,
, Nan, Nan,Farmington,0,0,0,0,2362,
, Nan, Nan,Fayetteville,0,0,0,0,346,
, Nan, Nan,Findlay,0,0,0,0,659,
, Nan, Nan,Fisher,0,0,0,0,1966,
, Nan, Nan,Fithian,0,0,0,0,479,
, Nan, Nan,Flora,0,0,0,0,4977,
, Nan, Nan,Flossmoor,0,0,0,0,9540,
, Nan, Nan,Forest Park,0,0,0,0,14223,
, Nan, Nan,Forest View,0,0,0,0,700,
, Nan, Nan,Fox Lake,0,0,0, Nan,10524,
, Nan, Nan,Fox River Grove,0,0,0,0,4698,
, Nan, Nan,Frankfort,0,0,0,0,18255,
, Nan, Nan,Franklin Grove,0,0,0,0,976,
, Nan, Nan,Franklin Park,0,0,0,0,18448,
, Nan, Nan,Freeburg,0,0,0,0,4290,
, Nan, Nan,Fulton,0,0,0,0,3393,
, Nan, Nan,Galena,0,0,0,0,3347,
, Nan, Nan,Geneseo,0,0,0,0,6537,
, Nan, Nan,Geneva,0,0,0,0,21739,
, Nan, Nan,Genoa,0,0,0,0,5187,
, Nan, Nan,Georgetown,0,0,0,0,3408,
, Nan, Nan,Germantown,0,0,0,0,1299,
, Nan, Nan,Gibson City,0,0,0,0,3342,
, Nan, Nan,Gilberts,0,0,0,0,7570,
, Nan, Nan,Gillespie,0,0,0,0,3226,
, Nan, Nan,Gilman,0,0,0,0,1760,
, Nan, Nan,Girard,0,0,0,0,2048,
, Nan, Nan,Glasford,0,0,0,0,1015,
, Nan, Nan,Glen Carbon,0,0,0,0,12948,
, Nan, Nan,Glencoe,0,0,0,0,8885,
, Nan, Nan,Glendale Heights,0,0,0,0,34715,
, Nan, Nan,Glen Ellyn,0,0,0,0,27854,
, Nan, Nan,Glenwood,0,0,0,0,9066,
, Nan, Nan,Godfrey,0,0,0,0,17841,
, Nan, Nan,Godley,0,0,0,0,674,
, Nan, Nan,Goodfield,0,0,0,0,911,
, Nan, Nan,Grafton,0,0,0,0,649,
, Nan, Nan,Grandview,0,0,0,0,1437,
, Nan, Nan,Grantfork,0,0,0,0,332,
, Nan, Nan,Grant Park,0,0,0,0,1311,
, Nan, Nan,Grayville,0,0,0,0,1653,
, Nan, Nan,Greenfield,0,0,0,0,1043,
, Nan, Nan,Greenup,0,0,0,0,1500,
, Nan, Nan,Greenville,0,0,0,0,6939,
, Nan, Nan,Gurnee,0,0,0,0,31273,
, Nan, Nan,Hampshire,0,0,0,0,5782,
, Nan, Nan,Hampton,0,0,0,0,1860,
, Nan, Nan,Hanover,0,0,0,0,819,
, Nan, Nan,Hanover Park,0,0,0,0,38640,
, Nan, Nan,Harrisburg,0,0,0,0,9031,
, Nan, Nan,Hartford,0,0,0,0,1392,
, Nan, Nan,Harvard,0,0,0,0,9217,
, Nan, Nan,Harvey,0,0,0,0,25377,
, Nan, Nan,Havana,0,0,0,0,3176,
, Nan, Nan,Hawthorn Woods,0,0,0,0,7861,
, Nan, Nan,Hazel Crest,0,0,0,0,14223,
, Nan, Nan,Henning,0,0,0,0,244,
, Nan, Nan,Henry,0,0,0,0,2338,
, Nan, Nan,Herrin,0,0,0,0,12914,
, Nan, Nan,Herscher,0,0,0,0,1572,
, Nan, Nan,Heyworth,0,0,0,0,2934,
, Nan, Nan,Hickory Hills,0,0,0,0,14208,
, Nan, Nan,Highland,0,0,0,0,9838,
, Nan, Nan,Highland Park,0,0,0,0,29920,
, Nan, Nan,Highwood,0,0,0,0,5328,
, Nan, Nan,Hillsdale,0,0,0,0,515,
, Nan, Nan,Hillside,0,0,0, Nan,8212,
, Nan, Nan,Hinckley,0,0,0,0,2051,
, Nan, Nan,Hinsdale,0,0,0,0,17369,
, Nan, Nan,Hodgkins,0,0,0,0,1865,
, Nan, Nan,Homer,0,0,0,0,1198,
, Nan, Nan,Homer Glen,0,0,0,0,24333,
, Nan, Nan,Hometown,0,0,0,0,4377,
, Nan, Nan,Hoopeston,0,0,0,0,5241,
, Nan, Nan,Hopedale,0,0,0,0,868,
, Nan, Nan,Hudson,0,0,0,0,1883,
, Nan, Nan,Huntley,0,0,0,0,25502,
, Nan, Nan,Indian Head Park,0,0,0,0,3847,
, Nan, Nan,Indianola,0,0,0,0,265,
, Nan, Nan,Inverness,0,0, Nan, Nan,7585,
, Nan, Nan,Irving,0,0,0,0,480,
, Nan, Nan,Island Lake,0,0,0,0,7999,
, Nan, Nan,Itasca,0,0,0,0,8849,
, Nan, Nan,Jacksonville,0,0,0,0,19176,
, Nan, Nan,Jerome,0,0,0,0,1650,
, Nan, Nan,Jerseyville,0,0,0,0,8589,
, Nan, Nan,Johnsburg,0,0,0,0,6293,
, Nan, Nan,Jonesboro,0,0,0,0,1782,
, Nan, Nan,Justice,0,0,0,0,13055,
, Nan, Nan,Kankakee,0,0,0,0,27026,
, Nan, Nan,Kenilworth,0,0,0,0,2564,
, Nan, Nan,Kewanee,0,0,0,0,12621,
, Nan, Nan,Kildeer,0,0,0,0,3970,
, Nan, Nan,Kincaid,0,0,0,0,1464,
, Nan, Nan,Kingston,0,0,0,0,1160,
, Nan, Nan,Kirkland,0,0,0,0,1727,
, Nan, Nan,Lacon,0,0,0,0,1833,
, Nan, Nan,La Grange Park,0,0,0,0,13676,
, Nan, Nan,La Harpe,0,0,0,0,1195,
, Nan, Nan,Lake Bluff,0,0,0,0,5700,
, Nan, Nan,Lake Forest,0,0,0,0,19343,
, Nan, Nan,Lake in the Hills,0,0,0,0,28925,
, Nan, Nan,Lakemoor,0,0,0,0,6004,
, Nan, Nan,Lake Villa,0,0,0,0,8847,
, Nan, Nan,Lakewood,0,0,0,0,3799,
, Nan, Nan,Lake Zurich,0,0,0,0,20057,
, Nan, Nan,Lansing,0,0,0,0,28547,
, Nan, Nan,Lawrenceville,0,0,0,0,4308,
, Nan, Nan,Leland Grove,0,0,0, Nan,1556,
, Nan, Nan,Lemont,0,0,0,0,16620,
, Nan, Nan,Lena,0,0,0, Nan,2850,
, Nan, Nan,Lenzburg,0,0,0,0,494,
, Nan, Nan,Le Roy,0,0,0,0,3627,
, Nan, Nan,Libertyville,0,0,0,0,20456,
, Nan, Nan,Lincoln,0,0,0,0,14234,
, Nan, Nan,Lincolnshire,0,0,0,0,7279,
, Nan, Nan,Lincolnwood,0,0,0,0,12721,
, Nan, Nan,Lindenhurst,0,0,0,0,14519,
, Nan, Nan,Lisle,0,0,0,0,22830,
, Nan, Nan,Litchfield,0,0,0,0,6787,
, Nan, Nan,Loami,0,0,0,0,750,
, Nan, Nan,Lockport,0,0,0,0,25059,
, Nan, Nan,London Mills,0,0,0,0,383,
, Nan, Nan,Loves Park,0,0,0,0,23629,
, Nan, Nan,Lovington,0,0,0,0,1113,
, Nan, Nan,Machesney Park,0,0,0,0,23134,
, Nan, Nan,Macomb,0,0,0,0,19262,
, Nan, Nan,Mahomet,0,0,0,0,7843,
, Nan, Nan,Malta,0,0,0,0,1154,
, Nan, Nan,Manhattan,0,0,0,0,7205,
, Nan, Nan,Maple Park,0,0,0,0,1311,
, Nan, Nan,Marengo,0,0,0,0,7499,
, Nan, Nan,Marine,0,0,0,0,943,
, Nan, Nan,Marion,0,0,0, Nan,17466,
, Nan, Nan,Marissa,0,0,0,0,1878,
, Nan, Nan,Maroa,0,0,0,0,1755,
, Nan, Nan,Marquette Heights,0,0,0, Nan,2814,
, Nan, Nan,Marseilles,0,0,0,0,5012,
, Nan, Nan,Martinsville,0,0,0,0,1153,
, Nan, Nan,Maryville,0,0,0,0,7846,
, Nan, Nan,Mascoutah,0,0,0,0,7963,
, Nan, Nan,Matteson,0,0,0,0,19182,
, Nan, Nan,Mattoon,0,0,0,0,18318,
, Nan, Nan,Maywood,0,0,0,0,24174,
, Nan, Nan,McCook,0,0,0,0,232,
, Nan, Nan,McHenry,0,0,0,0,26590,
, Nan, Nan,McLean,0, Nan, Nan, Nan,837,
, Nan, Nan,Melrose Park,0,0,0,0,25541,
, Nan, Nan,Mendota,0,0,0,0,7318,
, Nan, Nan,Merrionette Park,0,0,0, Nan,1893,
, Nan, Nan,Metropolis,0,0,0,0,6442,
, Nan, Nan,Midlothian,0,0,0,0,14948,
, Nan, Nan,Milan,0,0,0,0,5130,
, Nan, Nan,Milledgeville,0,0,0,0,989,
, Nan, Nan,Minonk,0,0,0, Nan,2077,
, Nan, Nan,Minooka,0,0,0,0,11174,
, Nan, Nan,Mokena,0,0,0,0,19271,
, Nan, Nan,Moline,0,0,0,0,43017,
, Nan, Nan,Monmouth,0,0,0,0,9462,
, Nan, Nan,Montgomery,0,0,0,0,19305,
, Nan, Nan,Monticello,0,0,0,0,5509,
, Nan, Nan,Morris,0,0,0,0,13993,
, Nan, Nan,Morrison,0,0,0,0,4106,
, Nan, Nan,Morton,0,0,0,0,16586,
, Nan, Nan,Morton Grove,0,0,0,0,23575,
, Nan, Nan,Mount Carmel,0,0,0,0,7071,
, Nan, Nan,Mount Carroll,0,0,0,0,1642,
, Nan, Nan,Mount Olive,0,0,0,0,2041,
, Nan, Nan,Mount Prospect,0,0,0,0,54891,
, Nan, Nan,Mount Pulaski,0,0,0,0,1534,
, Nan, Nan,Mount Vernon,0,0,0,0,15232,
, Nan, Nan,Mount Zion,0,0,0,0,5931,
, Nan, Nan,Moweaqua,0,0,0,0,1775,
, Nan, Nan,Mundelein,0,0,0,0,31464,
, Nan, Nan,Nashville,0,0,0, Nan,3160,
, Nan, Nan,Neoga,0,0, Nan, Nan,1623,
, Nan, Nan,New Athens,0,0,0,0,1981,
, Nan, Nan,New Berlin,0,0,0,0,1366,
, Nan, Nan,New Lenox,0,0,0,0,25093,
, Nan, Nan,Newton,0,0,0,0,2806,
, Nan, Nan,Niles,0,0,0,0,30071,
, Nan, Nan,Nokomis,0,0,0,0,2212,
, Nan, Nan,Norridge,0,0,0,0,14712,
, Nan, Nan,North Aurora,0,0,0,0,17216,
, Nan, Nan,Northbrook,0,0,0,0,33698,
, Nan, Nan,Northfield,0,0,0,0,5496,
, Nan, Nan,Northlake,0,0,0,0,12392,
, Nan, Nan,North Riverside,0,0,0,0,6712,
, Nan, Nan,Norwood,0,0,0,0,482,
, Nan, Nan,Oak Brook,0,0,0,0,8077,
, Nan, Nan,Oakbrook Terrace,0,0,0,0,2165,
, Nan, Nan,Oak Forest,0,0,0,0,28252,
, Nan, Nan,Oak Park,0,0,0,0,52109,
, Nan, Nan,Oakwood,0,0,0,0,1542,
, Nan, Nan,Oakwood Hills,0,0,0,0,2079,
, Nan, Nan,Oblong,0,0,0,0,1429,
, Nan, Nan,Oglesby,0,0,0, Nan,3699,
, Nan, Nan,Okawville,0,0,0,0,1405,
, Nan, Nan,Old Shawneetown,0,0,0,0,181,
, Nan, Nan,Olney,0,0,0,0,9108,
, Nan, Nan,Olympia Fields,0,0,0,0,5056,
, Nan, Nan,Oregon,0,0,0,0,3602,
, Nan, Nan,Orion,0,0,0,0,1845,
, Nan, Nan,Orland Hills,0,0,0,0,7307,
, Nan, Nan,Orland Park,0,0,0,0,59056,
, Nan, Nan,Oswego,0,0,0,0,32599,
, Nan, Nan,Ottawa,0,0,0,0,18517,
, Nan, Nan,Palatine,0,0,0,0,69533,
, Nan, Nan,Palos Heights,0,0,0,0,12633,
, Nan, Nan,Palos Hills,0,0,0,0,17673,
, Nan, Nan,Palos Park,0,0,0,0,4918,
, Nan, Nan,Pana,0,0,0,0,5704,
, Nan, Nan,Paris,0,0,0,0,8497,
, Nan, Nan,Park Forest,0,0,0,0,22073,
, Nan, Nan,Park Ridge,0,0,0,0,37919,
, Nan, Nan,Patoka,0,0,0,0,569,
, Nan, Nan,Pawnee,0,0,0,0,2732,
, Nan, Nan,Paxton,0,0,0,0,4400,
, Nan, Nan,Pekin,0,0,0,0,34080,
, Nan, Nan,Peoria Heights,0,0,0,0,6074,
, Nan, Nan,Peotone,0,0,0,0,4129,
, Nan, Nan,Peru,0,0,0,0,10061,
, Nan, Nan,Phoenix,0,0,0,0,1978,
, Nan, Nan,Pierron,0,0,0,0,571,
, Nan, Nan,Pinckneyville,0,0,0,0,5552,
, Nan, Nan,Pingree Grove,0,0,0,0,5702,
, Nan, Nan,Pittsfield,0,0, Nan, Nan,4482,
, Nan, Nan,Plainfield,0,0,0,0,42196,
, Nan, Nan,Pleasant Plains,0,0,0,0,807,
, Nan, Nan,Plymouth,0,0, Nan, Nan,486,
, Nan, Nan,Polo,0,0,0,0,2278,
, Nan, Nan,Pontiac,0,0,0,0,11635,
, Nan, Nan,Pontoon Beach,0,0,0, Nan,5651,
, Nan, Nan,Posen,0,0,0,0,6037,
, Nan, Nan,Potomac,0,0,0,0,735,
, Nan, Nan,Princeton,0,0,0,0,7418,
, Nan, Nan,Prophetstown,0,0,0, Nan,2026,
, Nan, Nan,Prospect Heights,0,0,0,0,16442,
, Nan, Nan,Quincy,0,0,0,0,40972,
, Nan, Nan,Raleigh,0,0,0,0,347,
, Nan, Nan,Rankin,0,0,0,0,549,
, Nan, Nan,Raymond,0,0,0,0,987,
, Nan, Nan,Red Bud,0,0,0,0,3602,
, Nan, Nan,Richmond,0,0,0,0,1892,
, Nan, Nan,Richton Park,0,0,0,0,13792,
, Nan, Nan,Ridge Farm,0,0,0,0,860,
, Nan, Nan,Riverdale,0,0,0,0,13640,
, Nan, Nan,River Forest,0,0,0,0,11218,
, Nan, Nan,River Grove,0,0,0,0,10291,
, Nan, Nan,Riverside,0,0,0,0,8899,
, Nan, Nan,Riverton,0,0,0,0,3470,
, Nan, Nan,Riverwoods,0,0,0,0,3654,
, Nan, Nan,Robinson,0,0,0,0,7654,
, Nan, Nan,Rochester,0,0,0, Nan,3786,
, Nan, Nan,Rockdale,0,0,0,0,1952,
, Nan, Nan,Rock Falls,0,0,0,0,9169,
, Nan, Nan,Rock Island,0,0,0,0,38844,
, Nan, Nan,Rockton,0,0,0,0,7595,
, Nan, Nan,Rolling Meadows,0,0,0,0,24333,
, Nan, Nan,Romeoville,0,0,0, Nan,39645,
, Nan, Nan,Roodhouse,0,0,0, Nan,1771,
, Nan, Nan,Roscoe,0,0,0,0,10654,
, Nan, Nan,Roselle,0,0,0,0,23095,
, Nan, Nan,Rosemont,0,0,0,0,4244,
, Nan, Nan,Round Lake,0,0,0,0,18503,
, Nan, Nan,Round Lake Beach,0,0,0,0,28067,
, Nan, Nan,Round Lake Heights,0,0,0,0,2736,
, Nan, Nan,Round Lake Park,0,0,0,0,7352,
, Nan, Nan,Roxana,0,0,0,0,1500,
, Nan, Nan,Ruma,0,0,0,0,312,
, Nan, Nan,Rushville,0,0,0, Nan,3150,
, Nan, Nan,Salem,0,0,0,0,7318,
, Nan, Nan,Sandwich,0,0, Nan, Nan,7353,
, Nan, Nan,Sauget,0,0,0,0,154,
, Nan, Nan,Sauk Village,0,0,0,0,10558,
, Nan, Nan,Savanna,0,0,0,0,2918,
, Nan, Nan,Schiller Park,0,0,0,0,11892,
, Nan, Nan,Seneca,0,0,0,0,2312,
, Nan, Nan,Shawneetown,0,0,0,0,1187,
, Nan, Nan,Shorewood,0,0,0,0,16490,
, Nan, Nan,Sidell,0,0,0,0,603,
, Nan, Nan,Silvis,0,0,0,0,7627,
, Nan, Nan,Skokie,0,0,0,0,65263,
, Nan, Nan,Sleepy Hollow,0,0,0,0,3338,
, Nan, Nan,Smithton,0,0,0,0,3729,
, Nan, Nan,Somonauk,0,0,0,0,1870,
, Nan, Nan,South Barrington,0,0,0,0,4745,
, Nan, Nan,South Beloit,0,0,0,0,7744,
, Nan, Nan,South Elgin,0,0,0,0,22248,
, Nan, Nan,Southern View,0,0,0,0,1653,
, Nan, Nan,South Holland,0,0,0,0,22201,
, Nan, Nan,South Jacksonville,0,0,0,0,3281,
, Nan, Nan,South Pekin,0,0,0,0,1150,
, Nan, Nan,South Roxana,0,0,0,0,2004,
, Nan, Nan,Sparta,0,0,0,0,4363,
, Nan, Nan,Spring Grove,0,0,0,0,5718,
, Nan, Nan,Spring Valley,0,0,0,0,5365,
, Nan, Nan,Stanford,0,0,0,0,600,
, Nan, Nan,St. Anne,0,0,0,0,1233,
, Nan, Nan,Staunton,0,0,0, Nan,5077,
, Nan, Nan,St. Charles,0,0,0,0,33335,
, Nan, Nan,Steger,0,0,0,0,9561,
, Nan, Nan,Sterling,0,0,0,0,15084,
, Nan, Nan,St. Elmo,0,0,0,0,1416,
, Nan, Nan,Stickney,0,0,0,0,6833,
, Nan, Nan,Stockton,0,0,0,0,1816,
, Nan, Nan,Streator,0,0,0,0,13355,
, Nan, Nan,Stronghurst,0,0,0, Nan,834,
, Nan, Nan,Summit,0,0,0,0,11561,
, Nan, Nan,Sumner,0,0, Nan, Nan,3148,
, Nan, Nan,Swansea,0,0,0,0,13741,
, Nan, Nan,Sycamore,0,0,0,0,17540,
, Nan, Nan,Taylorville,0,0,0,0,11049,
, Nan, Nan,Teutopolis,0,0,0, Nan,1571,
, Nan, Nan,Thomasboro,0,0,0,0,1131,
, Nan, Nan,Thornton,0,0,0,0,2349,
, Nan, Nan,Tilton,0,0,0,0,2654,
, Nan, Nan,Tinley Park,0,0,0,0,57405,
, Nan, Nan,Tolono,0,0,0,0,3471,
, Nan, Nan,Tonica,0,0,0,0,751,
, Nan, Nan,Tower Lakes,0,0,0,0,1275,
, Nan, Nan,Troy,0,0,0,0,10014,
, Nan, Nan,Tuscola,0,0,0, Nan,4462,
, Nan, Nan,Valmeyer,0,0,0,0,1261,
, Nan, Nan,Vandalia,0,0,0,0,7045,
, Nan, Nan,Vernon Hills,0,0,0,0,25759,
, Nan, Nan,Vienna,0,0,0,0,1453,
, Nan, Nan,Villa Park,0,0,0,0,22136,
, Nan, Nan,Virden,0,0,0,0,3441,
, Nan, Nan,Virginia,0,0,0,0,1564,
, Nan, Nan,Walnut,0,0,0,0,1367,
, Nan, Nan,Warrensburg,0,0,0, Nan,1186,
, Nan, Nan,Warrenville,0,0,0,0,13400,
, Nan, Nan,Warsaw,0,0,0,0,1550,
, Nan, Nan,Washington,0,0,0,0,15836,
, Nan, Nan,Washington Park,0,0,0,0,4046,
, Nan, Nan,Watseka,0,0,0,0,5109,
, Nan, Nan,Waukegan,0,0,0,0,88747,
, Nan, Nan,Waverly,0,0,0,0,1271,
, Nan, Nan,Wayne,0,0,0,0,2458,
, Nan, Nan,Westchester,0,0,0,0,16849,
, Nan, Nan,West City,0,0,0,0,652,
, Nan, Nan,West Dundee,0,0,0,0,7375,
, Nan, Nan,Western Springs,0,0,0,0,13217,
, Nan, Nan,West Frankfort,0,0,0,0,8092,
, Nan, Nan,Westmont,0,0,0,0,25047,
, Nan, Nan,Westville,0,0,0,0,3147,
, Nan, Nan,Wheaton,0,0,0,0,53806,
, Nan, Nan,Wheeling,0,0,0,0,38095,
, Nan, Nan,White Hall,0,0,0,0,2465,
, Nan, Nan,Willowbrook,0,0,0,0,8675,
, Nan, Nan,Willow Springs,0,0,0,0,5722,
, Nan, Nan,Wilmette,0,0,0, Nan,27427,
, Nan, Nan,Wilmington,0,0,0,0,5709,
, Nan, Nan,Winfield,0,0,0,0,9582,
, Nan, Nan,Winnebago,0,0,0,0,3043,
, Nan, Nan,Winnetka,0,0,0,0,12477,
, Nan, Nan,Winthrop Harbor,0,0,0,0,6726,
, Nan, Nan,Witt,0,0,0,0,883,
, Nan, Nan,Wood Dale,0,0,0,0,14016,
, Nan, Nan,Woodhull,0,0, Nan, Nan,798,
, Nan, Nan,Woodstock,0,0,0,0,25222,
, Nan, Nan,Worth,0,0,0,0,10859,
, Nan, Nan,Yorkville,0,0,0,0,17929,
, Nan, Nan,Zion,0,0,0,0,24316,
, Nan,Universities and Colleges,"Benedictine University, Lisle",0,0,0,0,6318,
, Nan, Nan,Chicago State University,0,0,0,0,5701,
, Nan, Nan,College of Lake County,0,0,0,0,17685,
, Nan, Nan,Eastern Illinois University,0,0, Nan, Nan,9775,
, Nan, Nan,Elgin Community College,0,0,0,0,11285,
, Nan, Nan,Harper College,0,0,0,0,14830,
, Nan, Nan,Illinois Central College,0,0,0,0,10770,
, Nan, Nan,John A. Logan College,0,0,0,0,7150,
, Nan, Nan,Joliet Junior College,0,0,0,0,16869,
, Nan, Nan,Lake Land College,0,0,0,0,6351,
, Nan, Nan,Lewis University,0,0,0,0,6525,
, Nan, Nan,Lincoln Land Community College,0,0,0,0,7020,
, Nan, Nan,Loyola University,0,0,0,0,15957,
, Nan, Nan,McHenry County College,0,0,0,0,7023,
, Nan, Nan,Millikin University,0,0,0,0,2261,
, Nan, Nan,Moraine Valley Community College,0,0,0,0,16106,
, Nan, Nan,Morton College,0,0,0,0,4886,
, Nan, Nan,Northeastern Illinois University,0,0,0,0,10821,
, Nan, Nan,Northern Illinois University,0,0,0,0,21138,
, Nan, Nan,"Northwestern University, Evanston",0,0,0,0,21592,
, Nan, Nan,Oakton Community College,0,0,0,0,10866,
, Nan, Nan,Parkland College,0,0,0,0,8437,
, Nan, Nan,Rend Lake College,0,0,0,0,2714,
